id,restaurant_id,category_id,item_name,description,price,cost_price,profit,prep_time,calories,is_veg,is_available,status,created_at,updated_at
4833,50,593,Veg Fried Rice,Freshly prepared Veg Fried Rice,10.96,6.52,4.44,29,319,False,True,Active,2026-06-18 12:17:06.168900,2026-06-18 12:17:06.168900
4834,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,20.72,13.03,7.69,13,784,True,True,Active,2026-06-18 12:17:06.170905,2026-06-18 12:17:06.170905
4835,50,592,Butter Chicken,Freshly prepared Butter Chicken,21.17,16.19,4.98,26,734,False,True,Active,2026-06-18 12:17:06.170905,2026-06-18 12:17:06.170905
4836,50,593,Chicken Biryani,Freshly prepared Chicken Biryani,19.4,12.52,6.88,17,476,True,True,Active,2026-06-18 12:17:06.170905,2026-06-18 12:17:06.170905
4837,50,598,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,5.19,2.71,2.48,28,777,False,True,Active,2026-06-18 12:17:06.170905,2026-06-18 12:17:06.170905
4838,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,20.39,11.48,8.91,29,592,False,True,Active,2026-06-18 12:17:06.170905,2026-06-18 12:17:06.170905
4839,50,598,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,6.02,4.6,1.42,30,727,True,True,Active,2026-06-18 12:17:06.170905,2026-06-18 12:17:06.170905
4840,50,589,French Fries,Freshly prepared French Fries,12.26,9.69,2.57,13,777,True,True,Active,2026-06-18 12:17:06.170905,2026-06-18 12:17:06.170905
4841,50,598,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,9.05,7.74,1.31,12,455,True,True,Active,2026-06-18 12:17:06.170905,2026-06-18 12:17:06.170905
4842,50,597,Chocolate Brownie,Freshly prepared Chocolate Brownie,9.11,6.03,3.08,19,277,True,True,Active,2026-06-18 12:17:06.170905,2026-06-18 12:17:06.170905
4843,50,595,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,16.1,14.84,1.26,25,408,False,True,Active,2026-06-18 12:17:06.172652,2026-06-18 12:17:06.172652
4844,50,598,Tea,Freshly prepared Tea,11.59,8.35,3.24,24,419,True,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4845,50,596,Veg Burger,Freshly prepared Veg Burger,16.19,11.72,4.47,27,699,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4846,50,589,French Fries,Freshly prepared French Fries,6.73,5.52,1.21,19,662,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4847,50,597,Ice Cream,Freshly prepared Ice Cream,7.55,3.02,4.53,13,813,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4848,50,593,Veg Fried Rice,Freshly prepared Veg Fried Rice,10.95,7.64,3.31,25,533,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4849,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,20.2,11.52,8.68,12,298,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4850,50,597,Chocolate Brownie,Freshly prepared Chocolate Brownie,10.5,3.11,7.39,29,840,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4851,50,598,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,12.47,4.85,7.62,20,520,True,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4852,50,598,Coffee,Freshly prepared Coffee,8.02,1.94,6.08,21,418,True,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4853,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,18.11,10.17,7.94,28,820,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4854,50,598,Tea,Freshly prepared Tea,3.02,1.02,2.0,8,407,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4855,50,598,Tea,Freshly prepared Tea,9.34,1.7,7.64,28,654,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4856,50,592,Butter Chicken,Freshly prepared Butter Chicken,25.74,10.96,14.78,16,880,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4857,50,594,Hakka Noodles,Freshly prepared Hakka Noodles,20.95,12.75,8.2,11,661,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4858,50,597,Chocolate Brownie,Freshly prepared Chocolate Brownie,14.14,7.08,7.06,8,622,True,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4859,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,20.08,12.3,7.78,5,229,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4860,50,597,Chocolate Brownie,Freshly prepared Chocolate Brownie,13.16,3.29,9.87,6,257,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4861,50,595,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,24.4,16.16,8.24,30,811,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4862,50,595,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,19.89,13.84,6.05,24,332,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4863,50,594,Hakka Noodles,Freshly prepared Hakka Noodles,17.8,9.69,8.11,27,309,True,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4864,50,597,Chocolate Brownie,Freshly prepared Chocolate Brownie,12.78,9.85,2.93,26,712,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4865,50,598,Tea,Freshly prepared Tea,7.02,2.25,4.77,11,588,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4866,50,592,Butter Chicken,Freshly prepared Butter Chicken,19.68,15.52,4.16,16,870,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4867,50,595,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,19.89,14.04,5.85,9,696,True,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4868,50,593,Chicken Biryani,Freshly prepared Chicken Biryani,22.79,21.34,1.45,12,503,True,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4869,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,20.12,8.83,11.29,11,198,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4870,50,593,Veg Fried Rice,Freshly prepared Veg Fried Rice,11.65,8.59,3.06,24,382,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4871,50,597,Ice Cream,Freshly prepared Ice Cream,13.51,11.7,1.81,15,641,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4872,50,598,Tea,Freshly prepared Tea,10.69,8.69,2.0,27,424,True,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4873,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,21.04,18.28,2.76,26,161,True,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4874,50,598,Tea,Freshly prepared Tea,9.74,2.77,6.97,16,793,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4875,50,597,Chocolate Brownie,Freshly prepared Chocolate Brownie,12.61,4.32,8.29,5,675,True,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4876,50,594,Hakka Noodles,Freshly prepared Hakka Noodles,12.81,11.75,1.06,18,392,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4877,50,593,Chicken Biryani,Freshly prepared Chicken Biryani,22.08,18.46,3.62,9,668,False,True,Active,2026-06-18 12:17:06.173030,2026-06-18 12:17:06.173030
4878,50,598,Coffee,Freshly prepared Coffee,13.39,2.18,11.21,30,279,True,True,Active,2026-06-18 12:17:06.181055,2026-06-18 12:17:06.181055
4879,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,21.97,10.16,11.81,13,791,True,True,Active,2026-06-18 12:17:06.181055,2026-06-18 12:17:06.181055
4880,50,594,Hakka Noodles,Freshly prepared Hakka Noodles,19.67,16.01,3.66,7,260,False,True,Active,2026-06-18 12:17:06.181055,2026-06-18 12:17:06.181055
4881,50,589,French Fries,Freshly prepared French Fries,13.43,10.45,2.98,14,553,False,True,Active,2026-06-18 12:17:06.181055,2026-06-18 12:17:06.181055
4882,50,598,Tea,Freshly prepared Tea,12.64,7.69,4.95,13,536,False,True,Active,2026-06-18 12:17:06.181055,2026-06-18 12:17:06.181055
4883,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,15.81,12.67,3.14,15,436,False,True,Active,2026-06-18 12:17:06.182100,2026-06-18 12:17:06.182100
4884,50,596,Veg Burger,Freshly prepared Veg Burger,9.09,5.3,3.79,29,854,False,True,Active,2026-06-18 12:17:06.182100,2026-06-18 12:17:06.182100
4885,50,596,Veg Burger,Freshly prepared Veg Burger,10.14,8.81,1.33,11,673,True,True,Active,2026-06-18 12:17:06.182100,2026-06-18 12:17:06.182100
4886,50,594,Hakka Noodles,Freshly prepared Hakka Noodles,12.44,6.33,6.11,25,808,True,True,Active,2026-06-18 12:17:06.182100,2026-06-18 12:17:06.182100
4887,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,18.45,16.99,1.46,18,675,False,True,Active,2026-06-18 12:17:06.182100,2026-06-18 12:17:06.182100
4888,50,596,Chicken Burger,Freshly prepared Chicken Burger,15.37,13.51,1.86,20,232,False,True,Active,2026-06-18 12:17:06.183163,2026-06-18 12:17:06.183163
4889,50,597,Ice Cream,Freshly prepared Ice Cream,11.71,3.44,8.27,7,417,True,True,Active,2026-06-18 12:17:06.183163,2026-06-18 12:17:06.183163
4890,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,16.43,9.98,6.45,6,249,True,True,Active,2026-06-18 12:17:06.183163,2026-06-18 12:17:06.183163
4891,50,589,Garlic Bread,Freshly prepared Garlic Bread,10.43,6.02,4.41,17,161,True,True,Active,2026-06-18 12:17:06.183163,2026-06-18 12:17:06.183163
4892,50,595,Margherita Pizza,Freshly prepared Margherita Pizza,17.08,15.1,1.98,17,448,False,True,Active,2026-06-18 12:17:06.184164,2026-06-18 12:17:06.184164
4893,50,598,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,5.46,3.41,2.05,18,827,False,True,Active,2026-06-18 12:17:06.184164,2026-06-18 12:17:06.184164
4894,50,598,Coffee,Freshly prepared Coffee,5.08,2.67,2.41,29,626,False,True,Active,2026-06-18 12:17:06.184164,2026-06-18 12:17:06.184164
4895,50,589,French Fries,Freshly prepared French Fries,12.4,5.51,6.89,20,581,False,True,Active,2026-06-18 12:17:06.184164,2026-06-18 12:17:06.184164
4896,50,596,Veg Burger,Freshly prepared Veg Burger,14.37,6.55,7.82,8,660,True,True,Active,2026-06-18 12:17:06.184164,2026-06-18 12:17:06.184164
4897,50,595,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,17.82,13.57,4.25,21,554,True,True,Active,2026-06-18 12:17:06.185160,2026-06-18 12:17:06.185160
4898,50,593,Veg Fried Rice,Freshly prepared Veg Fried Rice,11.03,6.96,4.07,23,377,True,True,Active,2026-06-18 12:17:06.185160,2026-06-18 12:17:06.185160
4899,50,592,Butter Chicken,Freshly prepared Butter Chicken,24.86,18.98,5.88,17,454,False,True,Active,2026-06-18 12:17:06.185160,2026-06-18 12:17:06.185160
4900,50,597,Ice Cream,Freshly prepared Ice Cream,7.57,3.96,3.61,14,261,True,True,Active,2026-06-18 12:17:06.185160,2026-06-18 12:17:06.185160
4901,50,597,Ice Cream,Freshly prepared Ice Cream,5.37,3.7,1.67,26,386,True,True,Active,2026-06-18 12:17:06.186166,2026-06-18 12:17:06.186166
4902,50,597,Ice Cream,Freshly prepared Ice Cream,12.85,4.46,8.39,30,732,True,True,Active,2026-06-18 12:17:06.186166,2026-06-18 12:17:06.186166
4903,50,598,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,11.45,3.94,7.51,9,494,True,True,Active,2026-06-18 12:17:06.186166,2026-06-18 12:17:06.186166
4904,50,598,Tea,Freshly prepared Tea,9.83,1.97,7.86,7,532,True,True,Active,2026-06-18 12:17:06.186166,2026-06-18 12:17:06.186166
4905,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,17.97,12.89,5.08,23,550,False,True,Active,2026-06-18 12:17:06.186166,2026-06-18 12:17:06.186166
4906,50,595,Margherita Pizza,Freshly prepared Margherita Pizza,16.62,9.33,7.29,15,402,True,True,Active,2026-06-18 12:17:06.187167,2026-06-18 12:17:06.187167
4907,50,592,Butter Chicken,Freshly prepared Butter Chicken,22.38,13.93,8.45,9,499,True,True,Active,2026-06-18 12:17:06.187167,2026-06-18 12:17:06.187167
4908,50,597,Ice Cream,Freshly prepared Ice Cream,12.96,3.4,9.56,8,583,True,True,Active,2026-06-18 12:17:06.187167,2026-06-18 12:17:06.187167
4909,50,598,Tea,Freshly prepared Tea,6.67,2.29,4.38,5,294,True,True,Active,2026-06-18 12:17:06.187167,2026-06-18 12:17:06.187167
4910,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,21.73,12.69,9.04,12,665,False,True,Active,2026-06-18 12:17:06.188062,2026-06-18 12:17:06.188062
4911,50,592,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,20.82,15.35,5.47,7,154,False,True,Active,2026-06-18 12:17:06.188062,2026-06-18 12:17:06.188062
4912,50,597,Chocolate Brownie,Freshly prepared Chocolate Brownie,11.49,9.63,1.86,15,236,False,True,Active,2026-06-18 12:17:06.188062,2026-06-18 12:17:06.188062
4913,50,593,Veg Fried Rice,Freshly prepared Veg Fried Rice,13.38,6.87,6.51,23,372,False,True,Active,2026-06-18 12:17:06.188062,2026-06-18 12:17:06.188062
4914,50,596,Chicken Burger,Freshly prepared Chicken Burger,10.26,6.53,3.73,7,461,True,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4915,50,596,Veg Burger,Freshly prepared Veg Burger,9.51,6.91,2.6,11,238,False,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4916,50,597,Chocolate Brownie,Freshly prepared Chocolate Brownie,12.13,8.16,3.97,27,643,True,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4917,50,592,Butter Chicken,Freshly prepared Butter Chicken,19.39,16.12,3.27,24,614,True,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4918,51,610,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,5.81,3.37,2.44,5,346,True,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4919,51,609,Chocolate Brownie,Freshly prepared Chocolate Brownie,11.11,6.21,4.9,6,736,False,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4920,51,608,Veg Burger,Freshly prepared Veg Burger,9.3,8.0,1.3,27,541,True,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4921,51,606,Hakka Noodles,Freshly prepared Hakka Noodles,11.93,7.33,4.6,22,387,False,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4922,51,604,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,16.39,10.85,5.54,13,268,False,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4923,51,609,Ice Cream,Freshly prepared Ice Cream,9.58,7.7,1.88,18,212,True,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4924,51,609,Ice Cream,Freshly prepared Ice Cream,7.8,3.49,4.31,25,881,False,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4925,51,604,Butter Chicken,Freshly prepared Butter Chicken,24.43,18.22,6.21,20,392,True,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4926,51,604,Butter Chicken,Freshly prepared Butter Chicken,18.26,11.18,7.08,30,580,False,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4927,51,606,Hakka Noodles,Freshly prepared Hakka Noodles,20.12,18.89,1.23,13,498,True,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4928,51,607,Margherita Pizza,Freshly prepared Margherita Pizza,15.02,9.69,5.33,22,194,False,True,Active,2026-06-18 12:17:06.189060,2026-06-18 12:17:06.189060
4929,51,610,Tea,Freshly prepared Tea,10.25,2.79,7.46,8,704,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4930,51,609,Chocolate Brownie,Freshly prepared Chocolate Brownie,10.87,8.88,1.99,14,316,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4931,51,607,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,19.55,16.66,2.89,23,518,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4932,51,610,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,9.14,2.72,6.42,8,202,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4933,51,610,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,8.92,7.22,1.7,16,446,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4934,51,610,Coffee,Freshly prepared Coffee,7.41,1.81,5.6,23,616,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4935,51,601,Garlic Bread,Freshly prepared Garlic Bread,9.87,5.96,3.91,14,669,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4936,51,605,Chicken Biryani,Freshly prepared Chicken Biryani,24.43,18.5,5.93,29,358,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4937,51,605,Chicken Biryani,Freshly prepared Chicken Biryani,24.57,13.92,10.65,16,576,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4938,51,610,Coffee,Freshly prepared Coffee,7.79,4.42,3.37,24,336,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4939,51,608,Veg Burger,Freshly prepared Veg Burger,10.18,5.55,4.63,18,711,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4940,51,607,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,21.25,18.84,2.41,19,617,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4941,51,609,Chocolate Brownie,Freshly prepared Chocolate Brownie,11.68,8.81,2.87,11,733,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4942,51,601,French Fries,Freshly prepared French Fries,8.76,4.86,3.9,23,338,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4943,51,608,Veg Burger,Freshly prepared Veg Burger,14.7,5.74,8.96,19,394,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4944,51,608,Chicken Burger,Freshly prepared Chicken Burger,11.3,8.57,2.73,10,341,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4945,51,610,Coffee,Freshly prepared Coffee,9.4,7.67,1.73,10,444,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4946,51,601,Garlic Bread,Freshly prepared Garlic Bread,8.32,5.64,2.68,29,397,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4947,51,601,French Fries,Freshly prepared French Fries,7.16,4.45,2.71,12,408,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4948,51,609,Ice Cream,Freshly prepared Ice Cream,5.23,2.89,2.34,27,178,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4949,51,605,Chicken Biryani,Freshly prepared Chicken Biryani,22.08,16.9,5.18,5,558,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4950,51,601,French Fries,Freshly prepared French Fries,6.91,3.71,3.2,17,480,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4951,51,605,Veg Fried Rice,Freshly prepared Veg Fried Rice,10.9,7.48,3.42,12,643,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4952,51,607,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,22.85,20.21,2.64,13,409,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4953,51,605,Veg Fried Rice,Freshly prepared Veg Fried Rice,15.32,12.27,3.05,15,401,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4954,51,608,Chicken Burger,Freshly prepared Chicken Burger,19.62,13.97,5.65,29,682,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4955,51,605,Chicken Biryani,Freshly prepared Chicken Biryani,16.67,10.68,5.99,14,296,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4956,51,606,Hakka Noodles,Freshly prepared Hakka Noodles,13.48,8.32,5.16,29,459,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4957,51,609,Chocolate Brownie,Freshly prepared Chocolate Brownie,10.33,3.19,7.14,22,584,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4958,51,609,Ice Cream,Freshly prepared Ice Cream,5.27,2.41,2.86,12,889,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4959,51,601,Garlic Bread,Freshly prepared Garlic Bread,7.22,5.75,1.47,20,185,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4960,51,606,Hakka Noodles,Freshly prepared Hakka Noodles,16.6,15.22,1.38,11,756,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4961,51,610,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,10.66,7.95,2.71,10,681,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4962,51,604,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,22.26,17.28,4.98,13,311,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4963,51,609,Chocolate Brownie,Freshly prepared Chocolate Brownie,14.97,4.91,10.06,8,635,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4964,51,605,Veg Fried Rice,Freshly prepared Veg Fried Rice,13.0,7.99,5.01,12,349,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4965,51,607,Margherita Pizza,Freshly prepared Margherita Pizza,16.71,8.15,8.56,7,868,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4966,51,601,Garlic Bread,Freshly prepared Garlic Bread,11.27,4.58,6.69,26,231,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4967,51,607,Margherita Pizza,Freshly prepared Margherita Pizza,13.47,8.71,4.76,27,821,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4968,51,608,Veg Burger,Freshly prepared Veg Burger,15.23,9.51,5.72,14,525,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4969,51,608,Veg Burger,Freshly prepared Veg Burger,11.98,8.17,3.81,24,290,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4970,51,607,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,23.68,13.41,10.27,18,284,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4971,51,606,Hakka Noodles,Freshly prepared Hakka Noodles,17.5,5.21,12.29,8,514,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4972,51,609,Ice Cream,Freshly prepared Ice Cream,11.81,7.03,4.78,13,432,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4973,51,607,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,17.3,14.54,2.76,6,642,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4974,51,605,Veg Fried Rice,Freshly prepared Veg Fried Rice,17.35,15.58,1.77,30,343,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4975,51,607,Margherita Pizza,Freshly prepared Margherita Pizza,17.73,11.25,6.48,20,295,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4976,51,604,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,17.98,14.35,3.63,5,586,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4977,51,608,Veg Burger,Freshly prepared Veg Burger,16.64,8.57,8.07,24,307,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4978,51,601,French Fries,Freshly prepared French Fries,9.01,2.45,6.56,28,829,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4979,51,608,Chicken Burger,Freshly prepared Chicken Burger,16.21,10.24,5.97,8,523,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4980,51,608,Chicken Burger,Freshly prepared Chicken Burger,15.65,10.29,5.36,20,835,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4981,51,607,Margherita Pizza,Freshly prepared Margherita Pizza,18.17,11.21,6.96,23,283,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4982,51,608,Chicken Burger,Freshly prepared Chicken Burger,18.48,7.78,10.7,28,888,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4983,51,601,French Fries,Freshly prepared French Fries,7.38,5.09,2.29,23,610,True,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4984,51,605,Chicken Biryani,Freshly prepared Chicken Biryani,20.75,18.0,2.75,29,638,False,True,Active,2026-06-18 12:17:06.192724,2026-06-18 12:17:06.192724
4985,51,601,Garlic Bread,Freshly prepared Garlic Bread,11.93,2.92,9.01,22,796,False,True,Active,2026-06-18 12:17:06.204848,2026-06-18 12:17:06.204848
4986,51,606,Hakka Noodles,Freshly prepared Hakka Noodles,19.11,6.01,13.1,11,768,False,True,Active,2026-06-18 12:17:06.204848,2026-06-18 12:17:06.204848
4987,51,608,Veg Burger,Freshly prepared Veg Burger,10.82,5.79,5.03,5,627,False,True,Active,2026-06-18 12:17:06.204848,2026-06-18 12:17:06.204848
4988,51,610,Tea,Freshly prepared Tea,6.03,4.46,1.57,30,467,True,True,Active,2026-06-18 12:17:06.204848,2026-06-18 12:17:06.204848
4989,51,605,Veg Fried Rice,Freshly prepared Veg Fried Rice,15.61,9.5,6.11,12,746,False,True,Active,2026-06-18 12:17:06.204848,2026-06-18 12:17:06.204848
4990,51,601,Garlic Bread,Freshly prepared Garlic Bread,9.85,4.37,5.48,7,679,True,True,Active,2026-06-18 12:17:06.204848,2026-06-18 12:17:06.204848
4991,51,608,Veg Burger,Freshly prepared Veg Burger,9.78,7.47,2.31,30,631,False,True,Active,2026-06-18 12:17:06.204848,2026-06-18 12:17:06.204848
4992,51,604,Butter Chicken,Freshly prepared Butter Chicken,23.6,17.78,5.82,27,622,False,True,Active,2026-06-18 12:17:06.206859,2026-06-18 12:17:06.206859
4993,51,601,Garlic Bread,Freshly prepared Garlic Bread,14.82,5.05,9.77,11,800,False,True,Active,2026-06-18 12:17:06.206859,2026-06-18 12:17:06.206859
4994,51,604,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,20.3,11.87,8.43,14,787,False,True,Active,2026-06-18 12:17:06.206859,2026-06-18 12:17:06.206859
