id,restaurant_id,supplier_id,item_name,category,unit,quantity,minimum_stock,maximum_stock,unit_cost,inventory_value,status,created_at,updated_at
6566,44,511,Chicken Breast,Meat,kg,26,22,121,22.38,581.88,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6567,44,504,Milk,Dairy,litre,194,28,199,160.19,31076.86,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6568,44,514,Fish,Seafood,kg,57,39,160,32.44,1849.08,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6569,44,509,Sugar,Groceries,kg,89,34,222,77.02,6854.78,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6570,44,506,Cleaning Liquid,Cleaning,litre,112,15,187,103.14,11551.68,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6571,44,504,Onions,Vegetables,kg,93,28,211,109.54,10187.22,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6572,44,515,Onions,Vegetables,kg,104,40,111,242.74,25244.96,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6573,44,506,Sugar,Groceries,kg,35,10,112,227.59,7965.65,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6574,44,511,Soft Drinks,Beverages,case,52,10,78,217.75,11323.0,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6575,44,509,Eggs,Dairy,dozen,80,33,144,198.85,15908.0,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6576,44,514,Tea Leaves,Beverages,kg,146,22,174,26.98,3939.08,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6577,44,511,Cheese,Dairy,kg,54,20,136,104.79,5658.66,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6578,44,512,Tomatoes,Vegetables,kg,95,21,133,39.41,3743.95,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6579,44,513,Butter,Dairy,kg,135,11,172,214.09,28902.15,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6580,44,515,Butter,Dairy,kg,93,30,115,34.87,3242.91,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6581,44,505,Milk,Dairy,litre,83,33,135,231.37,19203.71,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6582,44,515,Salt,Groceries,kg,45,29,225,27.66,1244.7,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6583,44,515,Mutton,Meat,kg,121,32,217,102.78,12436.38,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6584,44,505,Mutton,Meat,kg,128,35,213,184.73,23645.44,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6585,44,507,Fish,Seafood,kg,94,12,153,180.94,17008.36,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6586,44,506,Rice,Grains,kg,137,27,139,5.88,805.56,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6587,44,513,Coffee Beans,Beverages,kg,105,24,161,137.71,14459.55,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6588,44,506,Potatoes,Vegetables,kg,88,39,129,46.42,4084.96,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6589,44,510,Sugar,Groceries,kg,117,16,160,119.95,14034.15,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6590,44,509,Tea Leaves,Beverages,kg,113,18,141,99.46,11238.98,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6591,44,515,Eggs,Dairy,dozen,80,27,82,120.64,9651.2,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6592,44,514,Milk,Dairy,litre,190,12,206,142.81,27133.9,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6593,44,508,Chicken Breast,Meat,kg,45,29,208,114.57,5155.65,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6594,44,510,Cheese,Dairy,kg,40,21,88,143.57,5742.8,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6595,44,511,Sugar,Groceries,kg,58,19,93,151.4,8781.2,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6596,44,503,Fish,Seafood,kg,106,20,122,25.98,2753.88,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6597,44,512,Sugar,Groceries,kg,74,29,217,130.48,9655.52,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6598,44,506,Flour,Grains,kg,147,26,162,68.76,10107.72,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6599,44,506,Eggs,Dairy,dozen,120,23,162,195.25,23430.0,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6600,44,507,Mineral Water,Beverages,case,68,38,97,5.67,385.56,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6601,45,527,Milk,Dairy,litre,102,19,136,198.65,20262.3,Active,2026-06-18 12:15:23.890946,2026-06-18 12:15:23.890946
6602,45,523,Rice,Grains,kg,86,30,158,246.01,21156.86,Active,2026-06-18 12:15:23.899047,2026-06-18 12:15:23.899047
6603,45,525,Cooking Oil,Groceries,litre,195,27,197,123.66,24113.7,Active,2026-06-18 12:15:23.899047,2026-06-18 12:15:23.899047
6604,45,521,Milk,Dairy,litre,181,37,192,44.51,8056.31,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6605,45,519,Mutton,Meat,kg,70,33,83,67.14,4699.8,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6606,45,519,Cleaning Liquid,Cleaning,litre,99,37,100,101.82,10080.18,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6607,45,522,Flour,Grains,kg,63,19,97,53.42,3365.46,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6608,45,518,Mineral Water,Beverages,case,55,24,193,248.53,13669.15,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6609,45,527,Onions,Vegetables,kg,55,13,94,161.22,8867.1,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6610,45,520,Eggs,Dairy,dozen,122,24,132,72.65,8863.3,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6611,45,521,Sugar,Groceries,kg,50,17,85,173.86,8693.0,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6612,45,525,Coffee Beans,Beverages,kg,59,14,108,235.7,13906.3,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6613,45,525,Eggs,Dairy,dozen,126,40,218,100.92,12715.92,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6614,45,516,Chicken Breast,Meat,kg,86,17,154,162.39,13965.54,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6615,45,518,Coffee Beans,Beverages,kg,69,19,93,133.96,9243.24,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6616,45,521,Cheese,Dairy,kg,103,24,128,166.63,17162.89,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6617,45,516,Mutton,Meat,kg,85,17,104,92.31,7846.35,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6618,45,525,Cheese,Dairy,kg,25,21,212,208.66,5216.5,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6619,45,520,Mineral Water,Beverages,case,159,35,173,186.96,29726.64,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6620,45,523,Salt,Groceries,kg,128,36,210,232.06,29703.68,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6621,45,524,Chicken Breast,Meat,kg,133,30,184,12.03,1599.99,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6622,45,527,Tea Leaves,Beverages,kg,114,34,151,160.43,18289.02,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6623,45,523,Rice,Grains,kg,53,23,115,54.14,2869.42,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6624,45,521,Salt,Groceries,kg,43,24,74,5.54,238.22,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6625,45,516,Chicken Breast,Meat,kg,169,18,170,249.28,42128.32,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6626,45,517,Eggs,Dairy,dozen,62,30,104,182.65,11324.3,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6627,45,524,Coffee Beans,Beverages,kg,93,31,206,243.57,22652.01,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6628,45,523,Chicken Breast,Meat,kg,108,27,166,143.4,15487.2,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6629,45,518,Onions,Vegetables,kg,89,26,131,234.77,20894.53,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6630,45,526,Cheese,Dairy,kg,41,32,185,31.54,1293.14,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6631,45,520,Tomatoes,Vegetables,kg,41,16,165,5.8,237.8,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6632,45,527,Eggs,Dairy,dozen,63,21,78,211.75,13340.25,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6633,45,519,Chicken Breast,Meat,kg,48,24,83,115.54,5545.92,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6634,45,522,Sugar,Groceries,kg,59,28,86,136.21,8036.39,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6635,45,519,Cleaning Liquid,Cleaning,litre,95,15,200,79.14,7518.3,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6636,45,520,Chicken Breast,Meat,kg,36,22,111,187.57,6752.52,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6637,45,525,Cheese,Dairy,kg,113,28,138,137.87,15579.31,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6638,45,527,Mineral Water,Beverages,case,125,23,186,169.54,21192.5,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6639,45,519,Cheese,Dairy,kg,140,16,175,249.96,34994.4,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6640,45,516,Cheese,Dairy,kg,172,38,179,148.99,25626.28,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6641,45,519,Onions,Vegetables,kg,83,25,89,32.89,2729.87,Active,2026-06-18 12:15:23.899432,2026-06-18 12:15:23.899432
6642,45,524,Soft Drinks,Beverages,case,61,27,131,194.99,11894.39,Active,2026-06-18 12:15:23.906072,2026-06-18 12:15:23.906072
6643,45,517,Rice,Grains,kg,44,17,155,188.57,8297.08,Active,2026-06-18 12:15:23.906072,2026-06-18 12:15:23.906072
6644,45,518,Cleaning Liquid,Cleaning,litre,44,10,79,48.2,2120.8,Active,2026-06-18 12:15:23.906072,2026-06-18 12:15:23.906072
6645,45,527,Cleaning Liquid,Cleaning,litre,66,24,153,123.63,8159.58,Active,2026-06-18 12:15:23.906072,2026-06-18 12:15:23.906072
6646,45,516,Salt,Groceries,kg,84,29,137,101.89,8558.76,Active,2026-06-18 12:15:23.906072,2026-06-18 12:15:23.906072
6647,45,524,Flour,Grains,kg,165,20,192,104.1,17176.5,Active,2026-06-18 12:15:23.906072,2026-06-18 12:15:23.906072
6648,45,520,Potatoes,Vegetables,kg,106,40,158,240.85,25530.1,Active,2026-06-18 12:15:23.906072,2026-06-18 12:15:23.906072
6649,45,521,Rice,Grains,kg,74,32,84,13.84,1024.16,Active,2026-06-18 12:15:23.907190,2026-06-18 12:15:23.907190
6650,45,520,Eggs,Dairy,dozen,133,31,139,91.69,12194.77,Active,2026-06-18 12:15:23.907190,2026-06-18 12:15:23.907190
6651,45,523,Cooking Oil,Groceries,litre,179,36,179,203.63,36449.77,Active,2026-06-18 12:15:23.907542,2026-06-18 12:15:23.907542
6652,45,516,Butter,Dairy,kg,68,36,92,44.35,3015.8,Active,2026-06-18 12:15:23.907542,2026-06-18 12:15:23.907542
6653,45,524,Milk,Dairy,litre,75,15,171,224.33,16824.75,Active,2026-06-18 12:15:23.907542,2026-06-18 12:15:23.907542
6654,45,516,Coffee Beans,Beverages,kg,125,35,152,194.82,24352.5,Active,2026-06-18 12:15:23.907542,2026-06-18 12:15:23.907542
6655,45,524,Potatoes,Vegetables,kg,147,14,193,98.19,14433.93,Active,2026-06-18 12:15:23.907542,2026-06-18 12:15:23.907542
6656,45,522,Mineral Water,Beverages,case,29,13,85,168.38,4883.02,Active,2026-06-18 12:15:23.908593,2026-06-18 12:15:23.908593
6657,45,523,Rice,Grains,kg,44,35,127,66.7,2934.8,Active,2026-06-18 12:15:23.908593,2026-06-18 12:15:23.908593
6658,45,527,Fish,Seafood,kg,68,20,110,21.57,1466.76,Active,2026-06-18 12:15:23.908593,2026-06-18 12:15:23.908593
6659,45,521,Chicken Breast,Meat,kg,192,28,203,137.09,26321.28,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6660,45,525,Mutton,Meat,kg,114,36,171,99.18,11306.52,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6661,45,516,Milk,Dairy,litre,104,24,141,157.65,16395.6,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6662,45,524,Butter,Dairy,kg,93,39,184,46.04,4281.72,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6663,45,518,Milk,Dairy,litre,136,18,141,20.03,2724.08,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6664,45,526,Tea Leaves,Beverages,kg,183,13,199,212.65,38914.95,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6665,45,524,Milk,Dairy,litre,60,12,116,230.42,13825.2,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6666,45,527,Rice,Grains,kg,69,26,80,85.19,5878.11,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6667,45,526,Onions,Vegetables,kg,181,16,207,161.22,29180.82,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6668,45,519,Chicken Breast,Meat,kg,88,32,137,209.54,18439.52,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6669,45,525,Cooking Oil,Groceries,litre,51,26,153,134.73,6871.23,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6670,45,521,Sugar,Groceries,kg,57,37,214,65.78,3749.46,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6671,45,516,Mutton,Meat,kg,19,15,72,66.0,1254.0,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6672,45,520,Tea Leaves,Beverages,kg,48,17,117,81.59,3916.32,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6673,45,519,Onions,Vegetables,kg,52,38,112,46.96,2441.92,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6674,45,526,Fish,Seafood,kg,76,27,130,3.84,291.84,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6675,45,520,Tomatoes,Vegetables,kg,127,26,199,230.11,29223.97,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6676,45,520,Eggs,Dairy,dozen,50,39,212,183.35,9167.5,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6677,45,518,Tomatoes,Vegetables,kg,134,23,196,27.99,3750.66,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6678,45,525,Soft Drinks,Beverages,case,113,17,186,36.95,4175.35,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6679,45,524,Cleaning Liquid,Cleaning,litre,51,21,71,105.85,5398.35,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6680,45,517,Coffee Beans,Beverages,kg,85,32,98,47.2,4012.0,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6681,45,517,Chicken Breast,Meat,kg,30,25,112,71.2,2136.0,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6682,45,518,Tea Leaves,Beverages,kg,138,37,219,140.67,19412.46,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6683,45,523,Salt,Groceries,kg,112,13,191,203.67,22811.04,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6684,45,525,Flour,Grains,kg,116,11,118,168.15,19505.4,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6685,45,523,Butter,Dairy,kg,120,37,163,82.8,9936.0,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6686,45,527,Butter,Dairy,kg,137,18,177,75.33,10320.21,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6687,45,525,Mineral Water,Beverages,case,80,29,100,10.21,816.8,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6688,45,517,Flour,Grains,kg,53,29,84,196.37,10407.61,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6689,45,527,Sugar,Groceries,kg,43,35,230,241.35,10378.05,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6690,45,517,Coffee Beans,Beverages,kg,44,30,83,75.29,3312.76,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6691,45,524,Milk,Dairy,litre,112,36,115,113.21,12679.52,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6692,45,522,Onions,Vegetables,kg,30,13,204,184.61,5538.3,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6693,45,527,Cheese,Dairy,kg,52,27,223,47.77,2484.04,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6694,45,524,Soft Drinks,Beverages,case,114,14,212,116.67,13300.38,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6695,45,522,Tomatoes,Vegetables,kg,46,24,144,30.35,1396.1,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6696,45,526,Milk,Dairy,litre,47,39,152,149.99,7049.53,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6697,45,516,Butter,Dairy,kg,76,33,118,238.2,18103.2,Active,2026-06-18 12:15:23.909055,2026-06-18 12:15:23.909055
6698,45,517,Butter,Dairy,kg,43,35,85,44.38,1908.34,Active,2026-06-18 12:15:23.915675,2026-06-18 12:15:23.915675
6699,45,522,Cooking Oil,Groceries,litre,63,28,84,177.25,11166.75,Active,2026-06-18 12:15:23.915675,2026-06-18 12:15:23.915675
6700,45,523,Eggs,Dairy,dozen,86,21,141,3.61,310.46,Active,2026-06-18 12:15:23.915675,2026-06-18 12:15:23.915675
6701,45,527,Cleaning Liquid,Cleaning,litre,115,17,117,248.42,28568.3,Active,2026-06-18 12:15:23.916074,2026-06-18 12:15:23.916074
6702,45,516,Soft Drinks,Beverages,case,93,17,195,48.84,4542.12,Active,2026-06-18 12:15:23.916074,2026-06-18 12:15:23.916074
6703,45,523,Cleaning Liquid,Cleaning,litre,30,30,101,102.66,3079.8,Active,2026-06-18 12:15:23.916074,2026-06-18 12:15:23.916074
6704,45,526,Eggs,Dairy,dozen,38,17,150,120.52,4579.76,Active,2026-06-18 12:15:23.916074,2026-06-18 12:15:23.916074
6705,45,518,Milk,Dairy,litre,87,39,153,143.9,12519.3,Active,2026-06-18 12:15:23.916074,2026-06-18 12:15:23.916074
6706,45,516,Cheese,Dairy,kg,69,13,69,41.57,2868.33,Active,2026-06-18 12:15:23.916074,2026-06-18 12:15:23.916074
6707,45,520,Potatoes,Vegetables,kg,77,19,81,202.14,15564.78,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6708,45,521,Potatoes,Vegetables,kg,76,14,203,48.16,3660.16,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6709,45,523,Mineral Water,Beverages,case,151,20,164,237.93,35927.43,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6710,45,517,Mineral Water,Beverages,case,176,32,205,144.97,25514.72,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6711,45,516,Flour,Grains,kg,45,20,186,123.7,5566.5,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6712,45,526,Coffee Beans,Beverages,kg,18,12,186,48.87,879.66,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6713,45,522,Cheese,Dairy,kg,138,23,201,226.98,31323.24,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6714,45,516,Mineral Water,Beverages,case,35,19,87,64.16,2245.6,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6715,45,525,Butter,Dairy,kg,33,10,144,240.83,7947.39,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6716,45,526,Sugar,Groceries,kg,124,27,136,159.01,19717.24,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6717,45,526,Soft Drinks,Beverages,case,81,28,160,60.53,4902.93,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6718,45,516,Butter,Dairy,kg,41,27,143,189.26,7759.66,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6719,45,517,Eggs,Dairy,dozen,151,34,187,116.73,17626.23,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6720,45,523,Cooking Oil,Groceries,litre,38,37,102,97.56,3707.28,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6721,45,521,Flour,Grains,kg,135,19,152,169.4,22869.0,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6722,45,518,Flour,Grains,kg,96,36,106,190.32,18270.72,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6723,45,518,Onions,Vegetables,kg,39,17,124,66.78,2604.42,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6724,45,520,Cooking Oil,Groceries,litre,118,33,198,228.19,26926.42,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6725,45,524,Coffee Beans,Beverages,kg,149,38,155,85.73,12773.77,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6726,45,521,Tomatoes,Vegetables,kg,90,19,207,224.33,20189.7,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6727,45,522,Onions,Vegetables,kg,140,28,155,181.62,25426.8,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6728,45,524,Rice,Grains,kg,105,36,115,24.09,2529.45,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6729,45,517,Cheese,Dairy,kg,76,22,77,85.89,6527.64,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6730,45,517,Salt,Groceries,kg,28,15,188,114.3,3200.4,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6731,45,520,Mineral Water,Beverages,case,114,38,180,200.88,22900.32,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6732,45,520,Cooking Oil,Groceries,litre,49,36,116,27.77,1360.73,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6733,45,520,Coffee Beans,Beverages,kg,161,40,237,98.66,15884.26,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6734,45,517,Eggs,Dairy,dozen,107,21,145,186.05,19907.35,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6735,45,525,Cooking Oil,Groceries,litre,58,20,188,128.42,7448.36,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6736,45,522,Eggs,Dairy,dozen,63,14,106,171.1,10779.3,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6737,45,527,Rice,Grains,kg,105,19,198,67.82,7121.1,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6738,45,520,Tomatoes,Vegetables,kg,108,34,136,3.59,387.72,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6739,45,521,Tea Leaves,Beverages,kg,153,18,165,214.71,32850.63,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6740,45,519,Cooking Oil,Groceries,litre,107,10,171,181.17,19385.19,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6741,45,523,Cleaning Liquid,Cleaning,litre,32,15,169,55.4,1772.8,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6742,45,518,Mutton,Meat,kg,179,39,193,119.61,21410.19,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6743,45,517,Cleaning Liquid,Cleaning,litre,146,34,197,222.7,32514.2,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6744,45,522,Eggs,Dairy,dozen,148,29,174,11.18,1654.64,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6745,45,522,Rice,Grains,kg,132,28,222,36.93,4874.76,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6746,45,520,Flour,Grains,kg,175,25,194,46.75,8181.25,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6747,45,517,Eggs,Dairy,dozen,19,12,83,236.64,4496.16,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6748,45,520,Flour,Grains,kg,37,21,102,138.92,5140.04,Active,2026-06-18 12:15:23.917154,2026-06-18 12:15:23.917154
6749,45,521,Cooking Oil,Groceries,litre,99,15,112,198.45,19646.55,Active,2026-06-18 12:15:23.924047,2026-06-18 12:15:23.924047
6750,45,526,Cooking Oil,Groceries,litre,63,27,119,51.23,3227.49,Active,2026-06-18 12:15:23.924047,2026-06-18 12:15:23.924047
6751,46,531,Flour,Grains,kg,22,16,127,197.16,4337.52,Active,2026-06-18 12:15:23.924635,2026-06-18 12:15:23.924635
6752,46,528,Rice,Grains,kg,87,29,229,63.81,5551.47,Active,2026-06-18 12:15:23.924635,2026-06-18 12:15:23.924635
6753,46,528,Butter,Dairy,kg,17,10,162,208.8,3549.6,Active,2026-06-18 12:15:23.924635,2026-06-18 12:15:23.924635
6754,46,531,Butter,Dairy,kg,118,28,144,57.41,6774.38,Active,2026-06-18 12:15:23.925244,2026-06-18 12:15:23.925244
6755,46,535,Tomatoes,Vegetables,kg,55,22,160,48.49,2666.95,Active,2026-06-18 12:15:23.925244,2026-06-18 12:15:23.925244
6756,46,535,Eggs,Dairy,dozen,109,27,177,194.85,21238.65,Active,2026-06-18 12:15:23.925244,2026-06-18 12:15:23.925244
6757,46,533,Cleaning Liquid,Cleaning,litre,36,19,92,126.96,4570.56,Active,2026-06-18 12:15:23.925244,2026-06-18 12:15:23.925244
6758,46,531,Flour,Grains,kg,27,25,87,196.58,5307.66,Active,2026-06-18 12:15:23.925244,2026-06-18 12:15:23.925244
6759,46,535,Sugar,Groceries,kg,160,18,203,84.75,13560.0,Active,2026-06-18 12:15:23.925244,2026-06-18 12:15:23.925244
6760,46,534,Soft Drinks,Beverages,case,87,25,162,27.55,2396.85,Active,2026-06-18 12:15:23.925244,2026-06-18 12:15:23.925244
6761,46,529,Mineral Water,Beverages,case,32,30,213,64.73,2071.36,Active,2026-06-18 12:15:23.925244,2026-06-18 12:15:23.925244
