id,cashup_id,pdq_machine_id,cash_amount,card_amount,upi_amount,online_amount,total_amount
2948,1429,44,18161.57,22211.3,22670.93,11851.21,74895.01
2949,1430,45,14026.56,63434.06,19762.31,9442.77,106665.7
2950,1431,46,14554.85,27903.49,18401.41,10293.55,71153.3
2951,1431,47,14554.85,27903.49,18401.41,10293.55,71153.3
2952,1432,48,15515.01,21116.05,23572.71,13733.64,73937.41
2953,1432,49,15515.01,21116.05,23572.71,13733.64,73937.41
2954,1432,50,15515.01,21116.05,23572.71,13733.64,73937.41
2955,1433,51,15837.18,29332.25,21748.12,9775.39,76692.94
2956,1433,52,15837.18,29332.25,21748.12,9775.39,76692.94
2957,1434,53,17119.88,19557.1,21645.7,9469.68,67792.36
2958,1434,54,17119.88,19557.1,21645.7,9469.68,67792.36
2959,1434,55,17119.88,19557.1,21645.7,9469.68,67792.36
2960,1435,56,16393.87,19422.17,22207.01,10127.07,68150.12
2961,1435,57,16393.87,19422.17,22207.01,10127.07,68150.12
2962,1435,58,16393.87,19422.17,22207.01,10127.07,68150.12
2963,1436,59,16908.27,31588.49,23010.01,11110.84,82617.61
2964,1436,60,16908.27,31588.49,23010.01,11110.84,82617.61
2965,1437,61,15123.56,61624.94,22685.2,11725.26,111158.96
2966,1438,62,15210.09,63105.92,21498.1,9477.97,109292.08
2967,1439,63,16705.78,58255.28,22489.48,10839.83,108290.37
2968,1440,64,16717.26,31404.93,19795.04,10144.82,78062.05
2969,1440,65,16717.26,31404.93,19795.04,10144.82,78062.05
2970,1441,66,15834.01,64163.4,24008.0,10669.19,114674.6
2971,1442,67,16436.96,19796.11,22262.14,11251.04,69746.25
2972,1442,68,16436.96,19796.11,22262.14,11251.04,69746.25
2973,1442,69,16436.96,19796.11,22262.14,11251.04,69746.25
2974,1443,70,15204.35,30021.85,21065.9,10826.29,77118.39
2975,1443,71,15204.35,30021.85,21065.9,10826.29,77118.39
2976,1444,72,17637.79,31450.35,23687.49,12306.72,85082.35
2977,1444,73,17637.79,31450.35,23687.49,12306.72,85082.35
2978,1445,74,17699.8,19920.23,20797.38,11561.95,69979.36
2979,1445,75,17699.8,19920.23,20797.38,11561.95,69979.36
2980,1445,76,17699.8,19920.23,20797.38,11561.95,69979.36
2981,1446,77,17515.23,20412.17,22713.85,11517.22,72158.47
2982,1446,78,17515.23,20412.17,22713.85,11517.22,72158.47
2983,1446,79,17515.23,20412.17,22713.85,11517.22,72158.47
2984,1447,80,15838.78,30260.74,21794.24,10062.61,77956.37
2985,1447,81,15838.78,30260.74,21794.24,10062.61,77956.37
2986,1448,82,17604.97,64921.92,24604.24,11837.27,118968.4
2987,1449,83,18482.56,31614.49,21966.22,9999.95,82063.22
2988,1449,84,18482.56,31614.49,21966.22,9999.95,82063.22
2989,1450,85,16916.8,63831.72,23614.14,9074.86,113437.52
2990,1451,86,16575.68,19439.65,20972.7,11090.11,68078.14
2991,1451,87,16575.68,19439.65,20972.7,11090.11,68078.14
2992,1451,88,16575.68,19439.65,20972.7,11090.11,68078.14
2993,1452,89,16392.93,63354.41,21778.52,10886.65,112412.51
2994,1453,90,15987.33,30975.78,21940.59,11067.3,79971.0
2995,1453,91,15987.33,30975.78,21940.59,11067.3,79971.0
2996,1454,92,18378.62,19721.18,19042.3,11407.28,68549.38
2997,1454,93,18378.62,19721.18,19042.3,11407.28,68549.38
2998,1454,94,18378.62,19721.18,19042.3,11407.28,68549.38
2999,1455,95,16189.06,20408.7,20501.23,11431.22,68530.21
3000,1455,96,16189.06,20408.7,20501.23,11431.22,68530.21
3001,1455,97,16189.06,20408.7,20501.23,11431.22,68530.21
3002,1456,98,14421.4,19138.94,23610.34,11230.05,68400.73
3003,1456,99,14421.4,19138.94,23610.34,11230.05,68400.73
3004,1456,100,14421.4,19138.94,23610.34,11230.05,68400.73
3005,1457,101,16386.5,29566.46,20401.33,10243.51,76597.8
3006,1457,102,16386.5,29566.46,20401.33,10243.51,76597.8
3007,1458,103,17402.36,63307.09,21412.77,11561.73,113683.95
3008,1459,104,15301.31,19226.78,19884.75,9031.61,63444.45
3009,1459,105,15301.31,19226.78,19884.75,9031.61,63444.45
3010,1459,106,15301.31,19226.78,19884.75,9031.61,63444.45
3011,1460,107,17796.71,18885.97,22147.4,9876.52,68706.6
3012,1460,108,17796.71,18885.97,22147.4,9876.52,68706.6
3013,1460,109,17796.71,18885.97,22147.4,9876.52,68706.6
3014,1461,110,16889.91,64338.4,22737.52,12432.41,116398.24
3015,1462,111,17952.4,31717.1,23421.87,10168.12,83259.49
3016,1462,112,17952.4,31717.1,23421.87,10168.12,83259.49
3017,1463,113,15182.22,19556.69,25674.65,12304.88,72718.44
3018,1463,114,15182.22,19556.69,25674.65,12304.88,72718.44
3019,1463,115,15182.22,19556.69,25674.65,12304.88,72718.44
3020,1464,116,15978.17,29131.15,23081.03,11792.12,79982.47
3021,1464,117,15978.17,29131.15,23081.03,11792.12,79982.47
3022,1465,118,14897.37,31858.63,20569.35,11977.61,79302.96
3023,1465,119,14897.37,31858.63,20569.35,11977.61,79302.96
3024,1466,120,16340.96,62590.15,22276.16,11176.86,112384.13
3025,1467,121,17597.23,20947.88,25393.4,10507.0,74445.51
3026,1467,122,17597.23,20947.88,25393.4,10507.0,74445.51
3027,1467,123,17597.23,20947.88,25393.4,10507.0,74445.51
3028,1468,124,16924.41,64335.1,23101.6,12313.25,116674.36
3029,1469,125,18835.75,61638.58,23285.7,12265.6,116025.63
3030,1470,126,17623.89,20918.34,22563.22,12657.56,73763.01
3031,1470,127,17623.89,20918.34,22563.22,12657.56,73763.01
3032,1470,128,17623.89,20918.34,22563.22,12657.56,73763.01
3033,1471,129,16800.89,32831.0,22059.6,11315.75,83007.24
3034,1471,130,16800.89,32831.0,22059.6,11315.75,83007.24
3035,1472,131,15281.03,30242.07,23372.15,10040.41,78935.66
3036,1472,132,15281.03,30242.07,23372.15,10040.41,78935.66
3037,1473,1,19243.13,21037.74,22259.15,11546.48,74086.5
3038,1473,2,19243.13,21037.74,22259.15,11546.48,74086.5
3039,1473,3,19243.13,21037.74,22259.15,11546.48,74086.5
3040,1474,4,17159.78,59975.27,19466.13,11583.39,108184.57
3041,1475,5,17524.92,64148.04,21967.22,11634.25,115274.43
3042,1476,6,18799.89,20691.95,21470.89,12322.86,73285.59
3043,1476,7,18799.89,20691.95,21470.89,12322.86,73285.59
3044,1476,8,18799.89,20691.95,21470.89,12322.86,73285.59
3045,1477,9,17724.3,33478.62,22346.04,11067.79,84616.75
3046,1477,10,17724.3,33478.62,22346.04,11067.79,84616.75
3047,1478,11,16451.69,65076.75,26335.18,12052.16,119915.78
3048,1479,12,16036.36,60924.08,20225.87,12493.74,109680.05
3049,1480,13,17234.53,21222.4,22454.02,11505.62,72416.57
3050,1480,14,17234.53,21222.4,22454.02,11505.62,72416.57
3051,1480,15,17234.53,21222.4,22454.02,11505.62,72416.57
3052,1481,16,19260.4,21231.63,26863.42,11130.91,78486.36
3053,1481,17,19260.4,21231.63,26863.42,11130.91,78486.36
3054,1481,18,19260.4,21231.63,26863.42,11130.91,78486.36
3055,1482,19,16664.21,28999.19,24492.69,11582.61,81738.7
3056,1482,20,16664.21,28999.19,24492.69,11582.61,81738.7
3057,1483,21,17130.47,61218.31,22687.42,10751.37,111787.57
3058,1484,22,15814.91,19393.89,21594.43,13195.73,69998.96
3059,1484,23,15814.91,19393.89,21594.43,13195.73,69998.96
3060,1484,24,15814.91,19393.89,21594.43,13195.73,69998.96
3061,1485,25,17496.9,58966.94,19683.6,11537.03,107684.47
3062,1486,26,16933.39,29019.96,21206.25,13218.92,80378.52
3063,1486,27,16933.39,29019.96,21206.25,13218.92,80378.52
3064,1487,28,18864.11,31897.54,22782.31,11784.99,85328.95
3065,1487,29,18864.11,31897.54,22782.31,11784.99,85328.95
3066,1488,30,15962.87,29378.78,22099.86,10394.64,77836.15
3067,1488,31,15962.87,29378.78,22099.86,10394.64,77836.15
3068,1489,32,17174.76,61056.43,22580.42,13328.73,114140.34
3069,1490,33,20947.91,20110.68,25202.7,11660.2,77921.49
3070,1490,34,20947.91,20110.68,25202.7,11660.2,77921.49
3071,1490,35,20947.91,20110.68,25202.7,11660.2,77921.49
3072,1491,36,17714.37,21260.57,20276.74,11317.0,70568.68
3073,1491,37,17714.37,21260.57,20276.74,11317.0,70568.68
3074,1491,38,17714.37,21260.57,20276.74,11317.0,70568.68
3075,1492,39,19275.86,21509.04,21499.91,11266.45,73551.26
3076,1492,40,19275.86,21509.04,21499.91,11266.45,73551.26
3077,1492,41,19275.86,21509.04,21499.91,11266.45,73551.26
3078,1493,42,18161.57,22211.3,22670.93,11851.21,74895.01
3079,1493,43,18161.57,22211.3,22670.93,11851.21,74895.01
3080,1493,44,18161.57,22211.3,22670.93,11851.21,74895.01
3081,1494,45,14026.56,63434.06,19762.31,9442.77,106665.7
3082,1495,46,14554.85,27903.49,18401.41,10293.55,71153.3
3083,1495,47,14554.85,27903.49,18401.41,10293.55,71153.3
3084,1496,48,15515.01,21116.05,23572.71,13733.64,73937.41
3085,1496,49,15515.01,21116.05,23572.71,13733.64,73937.41
3086,1496,50,15515.01,21116.05,23572.71,13733.64,73937.41
3087,1497,51,15837.18,29332.25,21748.12,9775.39,76692.94
3088,1497,52,15837.18,29332.25,21748.12,9775.39,76692.94
3089,1498,53,17119.88,19557.1,21645.7,9469.68,67792.36
3090,1498,54,17119.88,19557.1,21645.7,9469.68,67792.36
3091,1498,55,17119.88,19557.1,21645.7,9469.68,67792.36
3092,1499,56,16393.87,19422.17,22207.01,10127.07,68150.12
3093,1499,57,16393.87,19422.17,22207.01,10127.07,68150.12
3094,1499,58,16393.87,19422.17,22207.01,10127.07,68150.12
3095,1500,59,16908.27,31588.49,23010.01,11110.84,82617.61
3096,1500,60,16908.27,31588.49,23010.01,11110.84,82617.61
3097,1501,61,15123.56,61624.94,22685.2,11725.26,111158.96
3098,1502,62,15210.09,63105.92,21498.1,9477.97,109292.08
3099,1503,63,16705.78,58255.28,22489.48,10839.83,108290.37
3100,1504,64,16717.26,31404.93,19795.04,10144.82,78062.05
3101,1504,65,16717.26,31404.93,19795.04,10144.82,78062.05
3102,1505,66,15834.01,64163.4,24008.0,10669.19,114674.6
3103,1506,67,16436.96,19796.11,22262.14,11251.04,69746.25
3104,1506,68,16436.96,19796.11,22262.14,11251.04,69746.25
3105,1506,69,16436.96,19796.11,22262.14,11251.04,69746.25
3106,1507,70,15204.35,30021.85,21065.9,10826.29,77118.39
3107,1507,71,15204.35,30021.85,21065.9,10826.29,77118.39
3108,1508,72,17637.79,31450.35,23687.49,12306.72,85082.35
3109,1508,73,17637.79,31450.35,23687.49,12306.72,85082.35
3110,1509,74,17699.8,19920.23,20797.38,11561.95,69979.36
3111,1509,75,17699.8,19920.23,20797.38,11561.95,69979.36
3112,1509,76,17699.8,19920.23,20797.38,11561.95,69979.36
3113,1510,77,17515.23,20412.17,22713.85,11517.22,72158.47
3114,1510,78,17515.23,20412.17,22713.85,11517.22,72158.47
3115,1510,79,17515.23,20412.17,22713.85,11517.22,72158.47
3116,1511,80,15838.78,30260.74,21794.24,10062.61,77956.37
3117,1511,81,15838.78,30260.74,21794.24,10062.61,77956.37
3118,1512,82,17604.97,64921.92,24604.24,11837.27,118968.4
3119,1513,83,18482.56,31614.49,21966.22,9999.95,82063.22
3120,1513,84,18482.56,31614.49,21966.22,9999.95,82063.22
3121,1514,85,16916.8,63831.72,23614.14,9074.86,113437.52
3122,1515,86,16575.68,19439.65,20972.7,11090.11,68078.14
3123,1515,87,16575.68,19439.65,20972.7,11090.11,68078.14
3124,1515,88,16575.68,19439.65,20972.7,11090.11,68078.14
3125,1516,89,16392.93,63354.41,21778.52,10886.65,112412.51
3126,1517,90,15987.33,30975.78,21940.59,11067.3,79971.0
3127,1517,91,15987.33,30975.78,21940.59,11067.3,79971.0
3128,1518,92,18378.62,19721.18,19042.3,11407.28,68549.38
3129,1518,93,18378.62,19721.18,19042.3,11407.28,68549.38
3130,1518,94,18378.62,19721.18,19042.3,11407.28,68549.38
3131,1519,95,16189.06,20408.7,20501.23,11431.22,68530.21
3132,1519,96,16189.06,20408.7,20501.23,11431.22,68530.21
3133,1519,97,16189.06,20408.7,20501.23,11431.22,68530.21
3134,1520,98,14421.4,19138.94,23610.34,11230.05,68400.73
3135,1520,99,14421.4,19138.94,23610.34,11230.05,68400.73
3136,1520,100,14421.4,19138.94,23610.34,11230.05,68400.73
3137,1521,101,16386.5,29566.46,20401.33,10243.51,76597.8
3138,1521,102,16386.5,29566.46,20401.33,10243.51,76597.8
3139,1522,103,17402.36,63307.09,21412.77,11561.73,113683.95
3140,1523,104,15301.31,19226.78,19884.75,9031.61,63444.45
3141,1523,105,15301.31,19226.78,19884.75,9031.61,63444.45
3142,1523,106,15301.31,19226.78,19884.75,9031.61,63444.45
3143,1524,107,17796.71,18885.97,22147.4,9876.52,68706.6
3144,1524,108,17796.71,18885.97,22147.4,9876.52,68706.6
3145,1524,109,17796.71,18885.97,22147.4,9876.52,68706.6
3146,1525,110,16889.91,64338.4,22737.52,12432.41,116398.24
3147,1526,111,17952.4,31717.1,23421.87,10168.12,83259.49
3148,1526,112,17952.4,31717.1,23421.87,10168.12,83259.49
3149,1527,113,15182.22,19556.69,25674.65,12304.88,72718.44
3150,1527,114,15182.22,19556.69,25674.65,12304.88,72718.44
3151,1527,115,15182.22,19556.69,25674.65,12304.88,72718.44
3152,1528,116,15978.17,29131.15,23081.03,11792.12,79982.47
3153,1528,117,15978.17,29131.15,23081.03,11792.12,79982.47
3154,1529,118,14897.37,31858.63,20569.35,11977.61,79302.96
3155,1529,119,14897.37,31858.63,20569.35,11977.61,79302.96
3156,1530,120,16340.96,62590.15,22276.16,11176.86,112384.13
3157,1531,121,17597.23,20947.88,25393.4,10507.0,74445.51
3158,1531,122,17597.23,20947.88,25393.4,10507.0,74445.51
3159,1531,123,17597.23,20947.88,25393.4,10507.0,74445.51
3160,1532,124,16924.41,64335.1,23101.6,12313.25,116674.36
3161,1533,125,18835.75,61638.58,23285.7,12265.6,116025.63
3162,1534,126,17623.89,20918.34,22563.22,12657.56,73763.01
3163,1534,127,17623.89,20918.34,22563.22,12657.56,73763.01
3164,1534,128,17623.89,20918.34,22563.22,12657.56,73763.01
3165,1535,129,16800.89,32831.0,22059.6,11315.75,83007.24
3166,1535,130,16800.89,32831.0,22059.6,11315.75,83007.24
3167,1536,131,15281.03,30242.07,23372.15,10040.41,78935.66
3168,1536,132,15281.03,30242.07,23372.15,10040.41,78935.66
3169,1537,1,19243.13,21037.74,22259.15,11546.48,74086.5
3170,1537,2,19243.13,21037.74,22259.15,11546.48,74086.5
3171,1537,3,19243.13,21037.74,22259.15,11546.48,74086.5
3172,1538,4,17159.78,59975.27,19466.13,11583.39,108184.57
3173,1539,5,17524.92,64148.04,21967.22,11634.25,115274.43
3174,1540,6,18799.89,20691.95,21470.89,12322.86,73285.59
3175,1540,7,18799.89,20691.95,21470.89,12322.86,73285.59
3176,1540,8,18799.89,20691.95,21470.89,12322.86,73285.59
3177,1541,9,17724.3,33478.62,22346.04,11067.79,84616.75
3178,1541,10,17724.3,33478.62,22346.04,11067.79,84616.75
3179,1542,11,16451.69,65076.75,26335.18,12052.16,119915.78
3180,1543,12,16036.36,60924.08,20225.87,12493.74,109680.05
3181,1544,13,17234.53,21222.4,22454.02,11505.62,72416.57
3182,1544,14,17234.53,21222.4,22454.02,11505.62,72416.57
3183,1544,15,17234.53,21222.4,22454.02,11505.62,72416.57
3184,1545,16,19260.4,21231.63,26863.42,11130.91,78486.36
3185,1545,17,19260.4,21231.63,26863.42,11130.91,78486.36
3186,1545,18,19260.4,21231.63,26863.42,11130.91,78486.36
3187,1546,19,16664.21,28999.19,24492.69,11582.61,81738.7
3188,1546,20,16664.21,28999.19,24492.69,11582.61,81738.7
3189,1547,21,17130.47,61218.31,22687.42,10751.37,111787.57
3190,1548,22,15814.91,19393.89,21594.43,13195.73,69998.96
3191,1548,23,15814.91,19393.89,21594.43,13195.73,69998.96
3192,1548,24,15814.91,19393.89,21594.43,13195.73,69998.96
3193,1549,25,17496.9,58966.94,19683.6,11537.03,107684.47
3194,1550,26,16933.39,29019.96,21206.25,13218.92,80378.52
3195,1550,27,16933.39,29019.96,21206.25,13218.92,80378.52
3196,1551,28,18864.11,31897.54,22782.31,11784.99,85328.95
3197,1551,29,18864.11,31897.54,22782.31,11784.99,85328.95
3198,1552,30,15962.87,29378.78,22099.86,10394.64,77836.15
3199,1552,31,15962.87,29378.78,22099.86,10394.64,77836.15
3200,1553,32,17174.76,61056.43,22580.42,13328.73,114140.34
3201,1554,33,20947.91,20110.68,25202.7,11660.2,77921.49
3202,1554,34,20947.91,20110.68,25202.7,11660.2,77921.49
3203,1554,35,20947.91,20110.68,25202.7,11660.2,77921.49
3204,1555,36,17714.37,21260.57,20276.74,11317.0,70568.68
3205,1555,37,17714.37,21260.57,20276.74,11317.0,70568.68
3206,1555,38,17714.37,21260.57,20276.74,11317.0,70568.68
3207,1556,39,19275.86,21509.04,21499.91,11266.45,73551.26
3208,1556,40,19275.86,21509.04,21499.91,11266.45,73551.26
3209,1556,41,19275.86,21509.04,21499.91,11266.45,73551.26
3210,1557,42,18161.57,22211.3,22670.93,11851.21,74895.01
3211,1557,43,18161.57,22211.3,22670.93,11851.21,74895.01
3212,1557,44,18161.57,22211.3,22670.93,11851.21,74895.01
3213,1558,45,14026.56,63434.06,19762.31,9442.77,106665.7
3214,1559,46,14554.85,27903.49,18401.41,10293.55,71153.3
3215,1559,47,14554.85,27903.49,18401.41,10293.55,71153.3
3216,1560,48,15515.01,21116.05,23572.71,13733.64,73937.41
3217,1560,49,15515.01,21116.05,23572.71,13733.64,73937.41
3218,1560,50,15515.01,21116.05,23572.71,13733.64,73937.41
3219,1561,51,15837.18,29332.25,21748.12,9775.39,76692.94
3220,1561,52,15837.18,29332.25,21748.12,9775.39,76692.94
3221,1562,53,17119.88,19557.1,21645.7,9469.68,67792.36
3222,1562,54,17119.88,19557.1,21645.7,9469.68,67792.36
3223,1562,55,17119.88,19557.1,21645.7,9469.68,67792.36
3224,1563,56,16393.87,19422.17,22207.01,10127.07,68150.12
3225,1563,57,16393.87,19422.17,22207.01,10127.07,68150.12
3226,1563,58,16393.87,19422.17,22207.01,10127.07,68150.12
3227,1564,59,16908.27,31588.49,23010.01,11110.84,82617.61
3228,1564,60,16908.27,31588.49,23010.01,11110.84,82617.61
3229,1565,61,15123.56,61624.94,22685.2,11725.26,111158.96
3230,1566,62,15210.09,63105.92,21498.1,9477.97,109292.08
3231,1567,63,16705.78,58255.28,22489.48,10839.83,108290.37
3232,1568,64,16717.26,31404.93,19795.04,10144.82,78062.05
3233,1568,65,16717.26,31404.93,19795.04,10144.82,78062.05
3234,1569,66,15834.01,64163.4,24008.0,10669.19,114674.6
3235,1570,67,16436.96,19796.11,22262.14,11251.04,69746.25
3236,1570,68,16436.96,19796.11,22262.14,11251.04,69746.25
3237,1570,69,16436.96,19796.11,22262.14,11251.04,69746.25
3238,1571,70,15204.35,30021.85,21065.9,10826.29,77118.39
3239,1571,71,15204.35,30021.85,21065.9,10826.29,77118.39
3240,1572,72,17637.79,31450.35,23687.49,12306.72,85082.35
3241,1572,73,17637.79,31450.35,23687.49,12306.72,85082.35
3242,1573,74,17699.8,19920.23,20797.38,11561.95,69979.36
3243,1573,75,17699.8,19920.23,20797.38,11561.95,69979.36
3244,1573,76,17699.8,19920.23,20797.38,11561.95,69979.36
3245,1574,77,17515.23,20412.17,22713.85,11517.22,72158.47
3246,1574,78,17515.23,20412.17,22713.85,11517.22,72158.47
3247,1574,79,17515.23,20412.17,22713.85,11517.22,72158.47
3248,1575,80,15838.78,30260.74,21794.24,10062.61,77956.37
3249,1575,81,15838.78,30260.74,21794.24,10062.61,77956.37
3250,1576,82,17604.97,64921.92,24604.24,11837.27,118968.4
3251,1577,83,18482.56,31614.49,21966.22,9999.95,82063.22
3252,1577,84,18482.56,31614.49,21966.22,9999.95,82063.22
3253,1578,85,16916.8,63831.72,23614.14,9074.86,113437.52
3254,1579,86,16575.68,19439.65,20972.7,11090.11,68078.14
3255,1579,87,16575.68,19439.65,20972.7,11090.11,68078.14
3256,1579,88,16575.68,19439.65,20972.7,11090.11,68078.14
3257,1580,89,16392.93,63354.41,21778.52,10886.65,112412.51
3258,1581,90,15987.33,30975.78,21940.59,11067.3,79971.0
3259,1581,91,15987.33,30975.78,21940.59,11067.3,79971.0
3260,1582,92,18378.62,19721.18,19042.3,11407.28,68549.38
3261,1582,93,18378.62,19721.18,19042.3,11407.28,68549.38
3262,1582,94,18378.62,19721.18,19042.3,11407.28,68549.38
3263,1583,95,16189.06,20408.7,20501.23,11431.22,68530.21
3264,1583,96,16189.06,20408.7,20501.23,11431.22,68530.21
3265,1583,97,16189.06,20408.7,20501.23,11431.22,68530.21
3266,1584,98,14421.4,19138.94,23610.34,11230.05,68400.73
3267,1584,99,14421.4,19138.94,23610.34,11230.05,68400.73
3268,1584,100,14421.4,19138.94,23610.34,11230.05,68400.73
3269,1585,101,16386.5,29566.46,20401.33,10243.51,76597.8
3270,1585,102,16386.5,29566.46,20401.33,10243.51,76597.8
3271,1586,103,17402.36,63307.09,21412.77,11561.73,113683.95
3272,1587,104,15301.31,19226.78,19884.75,9031.61,63444.45
3273,1587,105,15301.31,19226.78,19884.75,9031.61,63444.45
3274,1587,106,15301.31,19226.78,19884.75,9031.61,63444.45
3275,1588,107,17796.71,18885.97,22147.4,9876.52,68706.6
3276,1588,108,17796.71,18885.97,22147.4,9876.52,68706.6
3277,1588,109,17796.71,18885.97,22147.4,9876.52,68706.6
3278,1589,110,16889.91,64338.4,22737.52,12432.41,116398.24
3279,1590,111,17952.4,31717.1,23421.87,10168.12,83259.49
3280,1590,112,17952.4,31717.1,23421.87,10168.12,83259.49
3281,1591,113,15182.22,19556.69,25674.65,12304.88,72718.44
3282,1591,114,15182.22,19556.69,25674.65,12304.88,72718.44
3283,1591,115,15182.22,19556.69,25674.65,12304.88,72718.44
3284,1592,116,15978.17,29131.15,23081.03,11792.12,79982.47
3285,1592,117,15978.17,29131.15,23081.03,11792.12,79982.47
3286,1593,118,14897.37,31858.63,20569.35,11977.61,79302.96
3287,1593,119,14897.37,31858.63,20569.35,11977.61,79302.96
3288,1594,120,16340.96,62590.15,22276.16,11176.86,112384.13
3289,1595,121,17597.23,20947.88,25393.4,10507.0,74445.51
3290,1595,122,17597.23,20947.88,25393.4,10507.0,74445.51
3291,1595,123,17597.23,20947.88,25393.4,10507.0,74445.51
3292,1596,124,16924.41,64335.1,23101.6,12313.25,116674.36
3293,1597,125,18835.75,61638.58,23285.7,12265.6,116025.63
3294,1598,126,17623.89,20918.34,22563.22,12657.56,73763.01
3295,1598,127,17623.89,20918.34,22563.22,12657.56,73763.01
3296,1598,128,17623.89,20918.34,22563.22,12657.56,73763.01
3297,1599,129,16800.89,32831.0,22059.6,11315.75,83007.24
3298,1599,130,16800.89,32831.0,22059.6,11315.75,83007.24
3299,1600,131,15281.03,30242.07,23372.15,10040.41,78935.66
3300,1600,132,15281.03,30242.07,23372.15,10040.41,78935.66
3301,1601,1,19243.13,21037.74,22259.15,11546.48,74086.5
3302,1601,2,19243.13,21037.74,22259.15,11546.48,74086.5
3303,1601,3,19243.13,21037.74,22259.15,11546.48,74086.5
3304,1602,4,17159.78,59975.27,19466.13,11583.39,108184.57
3305,1603,5,17524.92,64148.04,21967.22,11634.25,115274.43
3306,1604,6,18799.89,20691.95,21470.89,12322.86,73285.59
3307,1604,7,18799.89,20691.95,21470.89,12322.86,73285.59
3308,1604,8,18799.89,20691.95,21470.89,12322.86,73285.59
3309,1605,9,17724.3,33478.62,22346.04,11067.79,84616.75
3310,1605,10,17724.3,33478.62,22346.04,11067.79,84616.75
3311,1606,11,16451.69,65076.75,26335.18,12052.16,119915.78
3312,1607,12,16036.36,60924.08,20225.87,12493.74,109680.05
3313,1608,13,17234.53,21222.4,22454.02,11505.62,72416.57
3314,1608,14,17234.53,21222.4,22454.02,11505.62,72416.57
3315,1608,15,17234.53,21222.4,22454.02,11505.62,72416.57
3316,1609,16,19260.4,21231.63,26863.42,11130.91,78486.36
3317,1609,17,19260.4,21231.63,26863.42,11130.91,78486.36
3318,1609,18,19260.4,21231.63,26863.42,11130.91,78486.36
3319,1610,19,16664.21,28999.19,24492.69,11582.61,81738.7
3320,1610,20,16664.21,28999.19,24492.69,11582.61,81738.7
3321,1611,21,17130.47,61218.31,22687.42,10751.37,111787.57
3322,1612,22,15814.91,19393.89,21594.43,13195.73,69998.96
3323,1612,23,15814.91,19393.89,21594.43,13195.73,69998.96
3324,1612,24,15814.91,19393.89,21594.43,13195.73,69998.96
3325,1613,25,17496.9,58966.94,19683.6,11537.03,107684.47
3326,1614,26,16933.39,29019.96,21206.25,13218.92,80378.52
3327,1614,27,16933.39,29019.96,21206.25,13218.92,80378.52
3328,1615,28,18864.11,31897.54,22782.31,11784.99,85328.95
3329,1615,29,18864.11,31897.54,22782.31,11784.99,85328.95
3330,1616,30,15962.87,29378.78,22099.86,10394.64,77836.15
3331,1616,31,15962.87,29378.78,22099.86,10394.64,77836.15
3332,1617,32,17174.76,61056.43,22580.42,13328.73,114140.34
3333,1618,33,20947.91,20110.68,25202.7,11660.2,77921.49
3334,1618,34,20947.91,20110.68,25202.7,11660.2,77921.49
3335,1618,35,20947.91,20110.68,25202.7,11660.2,77921.49
3336,1619,36,17714.37,21260.57,20276.74,11317.0,70568.68
3337,1619,37,17714.37,21260.57,20276.74,11317.0,70568.68
3338,1619,38,17714.37,21260.57,20276.74,11317.0,70568.68
3339,1620,39,19275.86,21509.04,21499.91,11266.45,73551.26
3340,1620,40,19275.86,21509.04,21499.91,11266.45,73551.26
3341,1620,41,19275.86,21509.04,21499.91,11266.45,73551.26
3342,1621,42,18161.57,22211.3,22670.93,11851.21,74895.01
3343,1621,43,18161.57,22211.3,22670.93,11851.21,74895.01
3344,1621,44,18161.57,22211.3,22670.93,11851.21,74895.01
3345,1622,45,14026.56,63434.06,19762.31,9442.77,106665.7
3346,1623,46,14554.85,27903.49,18401.41,10293.55,71153.3
3347,1623,47,14554.85,27903.49,18401.41,10293.55,71153.3
3348,1624,48,15515.01,21116.05,23572.71,13733.64,73937.41
3349,1624,49,15515.01,21116.05,23572.71,13733.64,73937.41
3350,1624,50,15515.01,21116.05,23572.71,13733.64,73937.41
3351,1625,51,15837.18,29332.25,21748.12,9775.39,76692.94
3352,1625,52,15837.18,29332.25,21748.12,9775.39,76692.94
3353,1626,53,17119.88,19557.1,21645.7,9469.68,67792.36
3354,1626,54,17119.88,19557.1,21645.7,9469.68,67792.36
3355,1626,55,17119.88,19557.1,21645.7,9469.68,67792.36
3356,1627,56,16393.87,19422.17,22207.01,10127.07,68150.12
3357,1627,57,16393.87,19422.17,22207.01,10127.07,68150.12
3358,1627,58,16393.87,19422.17,22207.01,10127.07,68150.12
3359,1628,59,16908.27,31588.49,23010.01,11110.84,82617.61
3360,1628,60,16908.27,31588.49,23010.01,11110.84,82617.61
3361,1629,61,15123.56,61624.94,22685.2,11725.26,111158.96
3362,1630,62,15210.09,63105.92,21498.1,9477.97,109292.08
3363,1631,63,16705.78,58255.28,22489.48,10839.83,108290.37
3364,1632,64,16717.26,31404.93,19795.04,10144.82,78062.05
3365,1632,65,16717.26,31404.93,19795.04,10144.82,78062.05
3366,1633,66,15834.01,64163.4,24008.0,10669.19,114674.6
3367,1634,67,16436.96,19796.11,22262.14,11251.04,69746.25
3368,1634,68,16436.96,19796.11,22262.14,11251.04,69746.25
3369,1634,69,16436.96,19796.11,22262.14,11251.04,69746.25
