id,restaurant_id,user_id,expense_date,expense_category,amount,payment_method,description,status,created_at,updated_at
8702,46,1530,2025-01-25,Gas,628.05,Bank Transfer,Gas Expense,Approved,2025-01-25,2025-01-25
8703,46,1539,2025-01-25,Marketing,1256.35,Bank Transfer,Marketing Expense,Approved,2025-01-25,2025-01-25
8704,46,1529,2025-01-25,Gas,928.16,Bank Transfer,Gas Expense,Approved,2025-01-25,2025-01-25
8705,46,1541,2025-01-25,Ingredients,830.38,Cash,Ingredients Expense,Approved,2025-01-25,2025-01-25
8706,46,1523,2025-01-25,Ingredients,2568.21,Cash,Ingredients Expense,Approved,2025-01-25,2025-01-25
8707,46,1540,2025-01-25,Cleaning,155.01,UPI,Cleaning Expense,Approved,2025-01-25,2025-01-25
8708,47,1584,2025-01-25,Marketing,630.86,Bank Transfer,Marketing Expense,Approved,2025-01-25,2025-01-25
8709,47,1552,2025-01-25,Electricity,1927.43,UPI,Electricity Expense,Approved,2025-01-25,2025-01-25
8710,47,1574,2025-01-25,Internet,103.76,Cash,Internet Expense,Approved,2025-01-25,2025-01-25
8711,47,1554,2025-01-25,Miscellaneous,179.06,Card,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8712,48,1596,2025-01-25,Maintenance,1530.93,Bank Transfer,Maintenance Expense,Approved,2025-01-25,2025-01-25
8713,48,1587,2025-01-25,Marketing,1566.45,UPI,Marketing Expense,Approved,2025-01-25,2025-01-25
8714,48,1613,2025-01-25,Marketing,1546.79,UPI,Marketing Expense,Approved,2025-01-25,2025-01-25
8715,48,1589,2025-01-25,Cleaning,221.0,Card,Cleaning Expense,Approved,2025-01-25,2025-01-25
8716,49,1614,2025-01-25,Water,247.02,Card,Water Expense,Approved,2025-01-25,2025-01-25
8717,49,1625,2025-01-25,Water,310.21,Card,Water Expense,Approved,2025-01-25,2025-01-25
8718,49,1618,2025-01-25,Marketing,1821.93,Cash,Marketing Expense,Approved,2025-01-25,2025-01-25
8719,49,1625,2025-01-25,Marketing,593.0,Card,Marketing Expense,Approved,2025-01-25,2025-01-25
8720,49,1624,2025-01-25,Cleaning,144.35,UPI,Cleaning Expense,Approved,2025-01-25,2025-01-25
8721,49,1639,2025-01-25,Marketing,1125.63,UPI,Marketing Expense,Approved,2025-01-25,2025-01-25
8722,49,1624,2025-01-25,Marketing,1509.49,UPI,Marketing Expense,Approved,2025-01-25,2025-01-25
8723,50,1670,2025-01-25,Maintenance,1953.5,Cash,Maintenance Expense,Approved,2025-01-25,2025-01-25
8724,50,1659,2025-01-25,Miscellaneous,475.56,Bank Transfer,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8725,50,1676,2025-01-25,Cleaning,410.77,Card,Cleaning Expense,Approved,2025-01-25,2025-01-25
8726,50,1684,2025-01-25,Internet,293.39,Bank Transfer,Internet Expense,Approved,2025-01-25,2025-01-25
8727,50,1672,2025-01-25,Miscellaneous,176.22,UPI,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8728,50,1670,2025-01-25,Cleaning,115.95,Card,Cleaning Expense,Approved,2025-01-25,2025-01-25
8729,51,1717,2025-01-25,Gas,305.51,UPI,Gas Expense,Approved,2025-01-25,2025-01-25
8730,51,1699,2025-01-25,Cleaning,453.75,Bank Transfer,Cleaning Expense,Approved,2025-01-25,2025-01-25
8731,51,1694,2025-01-25,Miscellaneous,321.68,UPI,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8732,51,1722,2025-01-25,Ingredients,2918.52,UPI,Ingredients Expense,Approved,2025-01-25,2025-01-25
8733,51,1705,2025-01-25,Ingredients,891.44,Cash,Ingredients Expense,Approved,2025-01-25,2025-01-25
8734,52,1749,2025-01-25,Ingredients,4868.3,UPI,Ingredients Expense,Approved,2025-01-25,2025-01-25
8735,52,1739,2025-01-25,Water,271.42,Bank Transfer,Water Expense,Approved,2025-01-25,2025-01-25
8736,52,1751,2025-01-25,Electricity,1726.35,Cash,Electricity Expense,Approved,2025-01-25,2025-01-25
8737,52,1732,2025-01-25,Miscellaneous,317.03,UPI,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8738,52,1758,2025-01-25,Ingredients,2005.9,Bank Transfer,Ingredients Expense,Approved,2025-01-25,2025-01-25
8739,52,1748,2025-01-25,Miscellaneous,215.0,Bank Transfer,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8740,52,1752,2025-01-25,Electricity,1604.76,UPI,Electricity Expense,Approved,2025-01-25,2025-01-25
8741,52,1749,2025-01-25,Ingredients,4490.24,UPI,Ingredients Expense,Approved,2025-01-25,2025-01-25
8742,53,1793,2025-01-25,Marketing,1277.93,Card,Marketing Expense,Approved,2025-01-25,2025-01-25
8743,53,1792,2025-01-25,Rent,9308.12,Cash,Rent Expense,Approved,2025-01-25,2025-01-25
8744,53,1782,2025-01-25,Miscellaneous,478.6,Bank Transfer,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8745,53,1762,2025-01-25,Marketing,1672.72,Cash,Marketing Expense,Approved,2025-01-25,2025-01-25
8746,53,1778,2025-01-25,Electricity,973.2,Card,Electricity Expense,Approved,2025-01-25,2025-01-25
8747,53,1789,2025-01-25,Rent,2686.89,Bank Transfer,Rent Expense,Approved,2025-01-25,2025-01-25
8748,54,1798,2025-01-25,Internet,213.05,Card,Internet Expense,Approved,2025-01-25,2025-01-25
8749,54,1809,2025-01-25,Water,468.79,Card,Water Expense,Approved,2025-01-25,2025-01-25
8750,54,1796,2025-01-25,Water,309.73,Card,Water Expense,Approved,2025-01-25,2025-01-25
8751,54,1803,2025-01-25,Ingredients,3975.32,Card,Ingredients Expense,Approved,2025-01-25,2025-01-25
8752,54,1820,2025-01-25,Internet,145.39,Cash,Internet Expense,Approved,2025-01-25,2025-01-25
8753,54,1811,2025-01-25,Miscellaneous,321.65,Bank Transfer,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8754,54,1811,2025-01-25,Maintenance,1999.23,Cash,Maintenance Expense,Approved,2025-01-25,2025-01-25
8755,55,1848,2025-01-25,Marketing,1947.49,Bank Transfer,Marketing Expense,Approved,2025-01-25,2025-01-25
8756,55,1844,2025-01-25,Rent,8349.07,Card,Rent Expense,Approved,2025-01-25,2025-01-25
8757,55,1831,2025-01-25,Ingredients,2990.97,Cash,Ingredients Expense,Approved,2025-01-25,2025-01-25
8758,56,1898,2025-01-25,Gas,770.22,Card,Gas Expense,Approved,2025-01-25,2025-01-25
8759,56,1883,2025-01-25,Cleaning,407.55,UPI,Cleaning Expense,Approved,2025-01-25,2025-01-25
8760,56,1875,2025-01-25,Maintenance,2961.62,UPI,Maintenance Expense,Approved,2025-01-25,2025-01-25
8761,56,1884,2025-01-25,Electricity,1878.52,Bank Transfer,Electricity Expense,Approved,2025-01-25,2025-01-25
8762,56,1865,2025-01-25,Ingredients,1726.55,Cash,Ingredients Expense,Approved,2025-01-25,2025-01-25
8763,57,1925,2025-01-25,Gas,961.5,UPI,Gas Expense,Approved,2025-01-25,2025-01-25
8764,57,1909,2025-01-25,Rent,6920.43,UPI,Rent Expense,Approved,2025-01-25,2025-01-25
8765,57,1931,2025-01-25,Internet,263.95,UPI,Internet Expense,Approved,2025-01-25,2025-01-25
8766,57,1907,2025-01-25,Water,298.31,Cash,Water Expense,Approved,2025-01-25,2025-01-25
8767,57,1904,2025-01-25,Cleaning,387.22,UPI,Cleaning Expense,Approved,2025-01-25,2025-01-25
8768,58,1946,2025-01-25,Ingredients,3308.23,Cash,Ingredients Expense,Approved,2025-01-25,2025-01-25
8769,58,1964,2025-01-25,Electricity,1318.81,Card,Electricity Expense,Approved,2025-01-25,2025-01-25
8770,58,1942,2025-01-25,Marketing,1677.82,Bank Transfer,Marketing Expense,Approved,2025-01-25,2025-01-25
8771,58,1954,2025-01-25,Maintenance,1388.9,Card,Maintenance Expense,Approved,2025-01-25,2025-01-25
8772,58,1959,2025-01-25,Marketing,855.98,Cash,Marketing Expense,Approved,2025-01-25,2025-01-25
8773,58,1971,2025-01-25,Water,492.45,Bank Transfer,Water Expense,Approved,2025-01-25,2025-01-25
8774,58,1972,2025-01-25,Cleaning,375.19,Card,Cleaning Expense,Approved,2025-01-25,2025-01-25
8775,58,1942,2025-01-25,Marketing,642.62,Cash,Marketing Expense,Approved,2025-01-25,2025-01-25
8776,59,1980,2025-01-25,Internet,163.5,Bank Transfer,Internet Expense,Approved,2025-01-25,2025-01-25
8777,59,1976,2025-01-25,Marketing,449.77,Card,Marketing Expense,Approved,2025-01-25,2025-01-25
8778,59,1983,2025-01-25,Maintenance,628.94,Bank Transfer,Maintenance Expense,Approved,2025-01-25,2025-01-25
8779,59,2011,2025-01-25,Gas,1425.11,Bank Transfer,Gas Expense,Approved,2025-01-25,2025-01-25
8780,59,1996,2025-01-25,Maintenance,1485.31,Bank Transfer,Maintenance Expense,Approved,2025-01-25,2025-01-25
8781,59,2006,2025-01-25,Ingredients,3867.75,Cash,Ingredients Expense,Approved,2025-01-25,2025-01-25
8782,59,1985,2025-01-25,Internet,190.29,Cash,Internet Expense,Approved,2025-01-25,2025-01-25
8783,59,1976,2025-01-25,Internet,257.53,Cash,Internet Expense,Approved,2025-01-25,2025-01-25
8784,60,2021,2025-01-25,Miscellaneous,354.54,Cash,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8785,60,2022,2025-01-25,Miscellaneous,262.34,UPI,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8786,60,2036,2025-01-25,Internet,143.66,Cash,Internet Expense,Approved,2025-01-25,2025-01-25
8787,60,2030,2025-01-25,Water,329.03,Bank Transfer,Water Expense,Approved,2025-01-25,2025-01-25
8788,60,2021,2025-01-25,Ingredients,931.9,Bank Transfer,Ingredients Expense,Approved,2025-01-25,2025-01-25
8789,60,2022,2025-01-25,Miscellaneous,394.76,Bank Transfer,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8790,60,2034,2025-01-25,Gas,1073.84,UPI,Gas Expense,Approved,2025-01-25,2025-01-25
8791,60,2015,2025-01-25,Ingredients,3289.61,Card,Ingredients Expense,Approved,2025-01-25,2025-01-25
8792,61,2057,2025-01-25,Gas,872.55,Bank Transfer,Gas Expense,Approved,2025-01-25,2025-01-25
8793,61,2060,2025-01-25,Miscellaneous,248.42,UPI,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8794,61,2058,2025-01-25,Internet,158.59,UPI,Internet Expense,Approved,2025-01-25,2025-01-25
8795,61,2066,2025-01-25,Cleaning,312.06,Cash,Cleaning Expense,Approved,2025-01-25,2025-01-25
8796,61,2073,2025-01-25,Internet,54.69,Bank Transfer,Internet Expense,Approved,2025-01-25,2025-01-25
8797,61,2049,2025-01-25,Ingredients,3763.78,Bank Transfer,Ingredients Expense,Approved,2025-01-25,2025-01-25
8798,61,2064,2025-01-25,Gas,1030.24,Bank Transfer,Gas Expense,Approved,2025-01-25,2025-01-25
8799,62,2082,2025-01-25,Maintenance,1657.43,UPI,Maintenance Expense,Approved,2025-01-25,2025-01-25
8800,62,2109,2025-01-25,Electricity,871.69,UPI,Electricity Expense,Approved,2025-01-25,2025-01-25
8801,62,2107,2025-01-25,Miscellaneous,103.87,Card,Miscellaneous Expense,Approved,2025-01-25,2025-01-25
8802,62,2101,2025-01-25,Rent,8640.55,Bank Transfer,Rent Expense,Approved,2025-01-25,2025-01-25
8803,63,2140,2025-01-25,Rent,5895.02,Card,Rent Expense,Approved,2025-01-25,2025-01-25
8804,63,2142,2025-01-25,Ingredients,4393.08,Bank Transfer,Ingredients Expense,Approved,2025-01-25,2025-01-25
8805,63,2139,2025-01-25,Gas,667.92,UPI,Gas Expense,Approved,2025-01-25,2025-01-25
8806,63,2119,2025-01-25,Internet,81.25,Cash,Internet Expense,Approved,2025-01-25,2025-01-25
8807,63,2146,2025-01-25,Rent,2878.32,Bank Transfer,Rent Expense,Approved,2025-01-25,2025-01-25
8808,63,2152,2025-01-25,Ingredients,2580.55,Card,Ingredients Expense,Approved,2025-01-25,2025-01-25
8809,63,2135,2025-01-25,Ingredients,3265.53,Bank Transfer,Ingredients Expense,Approved,2025-01-25,2025-01-25
8810,64,2182,2025-01-25,Electricity,1691.7,Bank Transfer,Electricity Expense,Approved,2025-01-25,2025-01-25
8811,64,2179,2025-01-25,Marketing,1070.76,Card,Marketing Expense,Approved,2025-01-25,2025-01-25
8812,64,2161,2025-01-25,Cleaning,474.16,UPI,Cleaning Expense,Approved,2025-01-25,2025-01-25
8813,64,2177,2025-01-25,Marketing,806.18,Bank Transfer,Marketing Expense,Approved,2025-01-25,2025-01-25
8814,1,4,2025-01-26,Gas,645.39,UPI,Gas Expense,Approved,2025-01-26,2025-01-26
8815,1,12,2025-01-26,Ingredients,928.54,Bank Transfer,Ingredients Expense,Approved,2025-01-26,2025-01-26
8816,1,11,2025-01-26,Cleaning,260.42,Bank Transfer,Cleaning Expense,Approved,2025-01-26,2025-01-26
8817,2,47,2025-01-26,Gas,1318.91,Bank Transfer,Gas Expense,Approved,2025-01-26,2025-01-26
8818,2,50,2025-01-26,Cleaning,207.28,Cash,Cleaning Expense,Approved,2025-01-26,2025-01-26
8819,2,54,2025-01-26,Miscellaneous,397.16,Bank Transfer,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8820,2,54,2025-01-26,Internet,236.71,Bank Transfer,Internet Expense,Approved,2025-01-26,2025-01-26
8821,3,86,2025-01-26,Cleaning,467.58,Cash,Cleaning Expense,Approved,2025-01-26,2025-01-26
8822,3,81,2025-01-26,Maintenance,1267.11,Card,Maintenance Expense,Approved,2025-01-26,2025-01-26
8823,3,73,2025-01-26,Marketing,1592.14,Bank Transfer,Marketing Expense,Approved,2025-01-26,2025-01-26
8824,3,79,2025-01-26,Electricity,1620.38,UPI,Electricity Expense,Approved,2025-01-26,2025-01-26
8825,3,81,2025-01-26,Water,195.33,Bank Transfer,Water Expense,Approved,2025-01-26,2025-01-26
8826,3,72,2025-01-26,Internet,50.47,Cash,Internet Expense,Approved,2025-01-26,2025-01-26
8827,4,116,2025-01-26,Electricity,727.76,UPI,Electricity Expense,Approved,2025-01-26,2025-01-26
8828,4,113,2025-01-26,Electricity,732.63,UPI,Electricity Expense,Approved,2025-01-26,2025-01-26
8829,4,103,2025-01-26,Miscellaneous,254.79,Card,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8830,4,100,2025-01-26,Ingredients,1060.19,Bank Transfer,Ingredients Expense,Approved,2025-01-26,2025-01-26
8831,4,126,2025-01-26,Cleaning,307.36,Cash,Cleaning Expense,Approved,2025-01-26,2025-01-26
8832,4,106,2025-01-26,Marketing,1483.16,UPI,Marketing Expense,Approved,2025-01-26,2025-01-26
8833,5,145,2025-01-26,Cleaning,371.25,UPI,Cleaning Expense,Approved,2025-01-26,2025-01-26
8834,5,164,2025-01-26,Rent,2981.29,Cash,Rent Expense,Approved,2025-01-26,2025-01-26
8835,5,142,2025-01-26,Gas,991.03,UPI,Gas Expense,Approved,2025-01-26,2025-01-26
8836,5,159,2025-01-26,Electricity,332.8,UPI,Electricity Expense,Approved,2025-01-26,2025-01-26
8837,5,158,2025-01-26,Cleaning,327.1,Cash,Cleaning Expense,Approved,2025-01-26,2025-01-26
8838,6,200,2025-01-26,Rent,8063.83,UPI,Rent Expense,Approved,2025-01-26,2025-01-26
8839,6,180,2025-01-26,Rent,9520.94,UPI,Rent Expense,Approved,2025-01-26,2025-01-26
8840,6,190,2025-01-26,Miscellaneous,399.48,Bank Transfer,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8841,6,187,2025-01-26,Miscellaneous,36.05,UPI,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8842,6,194,2025-01-26,Miscellaneous,105.49,Bank Transfer,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8843,6,194,2025-01-26,Cleaning,355.96,UPI,Cleaning Expense,Approved,2025-01-26,2025-01-26
8844,6,181,2025-01-26,Water,143.94,Bank Transfer,Water Expense,Approved,2025-01-26,2025-01-26
8845,6,192,2025-01-26,Miscellaneous,409.0,Card,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8846,7,234,2025-01-26,Marketing,1587.17,UPI,Marketing Expense,Approved,2025-01-26,2025-01-26
8847,7,234,2025-01-26,Internet,150.45,Card,Internet Expense,Approved,2025-01-26,2025-01-26
8848,7,210,2025-01-26,Cleaning,499.2,UPI,Cleaning Expense,Approved,2025-01-26,2025-01-26
8849,7,231,2025-01-26,Internet,299.96,Bank Transfer,Internet Expense,Approved,2025-01-26,2025-01-26
8850,7,229,2025-01-26,Cleaning,366.45,UPI,Cleaning Expense,Approved,2025-01-26,2025-01-26
8851,7,212,2025-01-26,Rent,5912.4,UPI,Rent Expense,Approved,2025-01-26,2025-01-26
8852,7,224,2025-01-26,Water,153.14,Card,Water Expense,Approved,2025-01-26,2025-01-26
8853,7,217,2025-01-26,Ingredients,4005.91,Card,Ingredients Expense,Approved,2025-01-26,2025-01-26
8854,8,276,2025-01-26,Cleaning,419.12,Card,Cleaning Expense,Approved,2025-01-26,2025-01-26
8855,8,274,2025-01-26,Miscellaneous,23.5,Bank Transfer,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8856,8,271,2025-01-26,Gas,261.27,UPI,Gas Expense,Approved,2025-01-26,2025-01-26
8857,8,268,2025-01-26,Ingredients,1242.36,Bank Transfer,Ingredients Expense,Approved,2025-01-26,2025-01-26
8858,9,294,2025-01-26,Gas,761.88,Card,Gas Expense,Approved,2025-01-26,2025-01-26
8859,9,310,2025-01-26,Cleaning,265.9,UPI,Cleaning Expense,Approved,2025-01-26,2025-01-26
8860,9,302,2025-01-26,Internet,242.16,Cash,Internet Expense,Approved,2025-01-26,2025-01-26
8861,9,313,2025-01-26,Ingredients,2840.72,Cash,Ingredients Expense,Approved,2025-01-26,2025-01-26
8862,9,285,2025-01-26,Gas,1114.67,Cash,Gas Expense,Approved,2025-01-26,2025-01-26
8863,9,299,2025-01-26,Rent,9313.38,Card,Rent Expense,Approved,2025-01-26,2025-01-26
8864,9,299,2025-01-26,Cleaning,398.38,UPI,Cleaning Expense,Approved,2025-01-26,2025-01-26
8865,10,322,2025-01-26,Marketing,1664.77,UPI,Marketing Expense,Approved,2025-01-26,2025-01-26
8866,10,322,2025-01-26,Rent,6109.33,Bank Transfer,Rent Expense,Approved,2025-01-26,2025-01-26
8867,10,326,2025-01-26,Water,479.43,UPI,Water Expense,Approved,2025-01-26,2025-01-26
8868,10,327,2025-01-26,Gas,1366.0,UPI,Gas Expense,Approved,2025-01-26,2025-01-26
8869,10,334,2025-01-26,Miscellaneous,474.07,Cash,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8870,11,359,2025-01-26,Marketing,1755.17,UPI,Marketing Expense,Approved,2025-01-26,2025-01-26
8871,11,392,2025-01-26,Maintenance,2823.03,Cash,Maintenance Expense,Approved,2025-01-26,2025-01-26
8872,11,357,2025-01-26,Electricity,1677.42,Card,Electricity Expense,Approved,2025-01-26,2025-01-26
8873,11,369,2025-01-26,Gas,1235.79,Card,Gas Expense,Approved,2025-01-26,2025-01-26
8874,12,409,2025-01-26,Ingredients,3319.8,Card,Ingredients Expense,Approved,2025-01-26,2025-01-26
8875,12,413,2025-01-26,Cleaning,440.03,UPI,Cleaning Expense,Approved,2025-01-26,2025-01-26
8876,12,421,2025-01-26,Electricity,1869.56,UPI,Electricity Expense,Approved,2025-01-26,2025-01-26
8877,13,430,2025-01-26,Marketing,1221.7,Card,Marketing Expense,Approved,2025-01-26,2025-01-26
8878,13,435,2025-01-26,Cleaning,414.51,Bank Transfer,Cleaning Expense,Approved,2025-01-26,2025-01-26
8879,13,428,2025-01-26,Maintenance,2932.56,Bank Transfer,Maintenance Expense,Approved,2025-01-26,2025-01-26
8880,13,430,2025-01-26,Internet,290.94,Bank Transfer,Internet Expense,Approved,2025-01-26,2025-01-26
8881,13,445,2025-01-26,Maintenance,2752.67,Card,Maintenance Expense,Approved,2025-01-26,2025-01-26
8882,13,452,2025-01-26,Water,249.91,Bank Transfer,Water Expense,Approved,2025-01-26,2025-01-26
8883,13,437,2025-01-26,Ingredients,1788.85,Cash,Ingredients Expense,Approved,2025-01-26,2025-01-26
8884,13,445,2025-01-26,Electricity,1185.31,Bank Transfer,Electricity Expense,Approved,2025-01-26,2025-01-26
8885,14,487,2025-01-26,Gas,696.66,UPI,Gas Expense,Approved,2025-01-26,2025-01-26
8886,14,457,2025-01-26,Gas,864.57,Cash,Gas Expense,Approved,2025-01-26,2025-01-26
8887,14,469,2025-01-26,Cleaning,114.97,Card,Cleaning Expense,Approved,2025-01-26,2025-01-26
8888,15,507,2025-01-26,Marketing,380.48,Card,Marketing Expense,Approved,2025-01-26,2025-01-26
8889,15,512,2025-01-26,Internet,259.38,UPI,Internet Expense,Approved,2025-01-26,2025-01-26
8890,15,502,2025-01-26,Marketing,741.63,Cash,Marketing Expense,Approved,2025-01-26,2025-01-26
8891,15,502,2025-01-26,Marketing,1601.47,Bank Transfer,Marketing Expense,Approved,2025-01-26,2025-01-26
8892,15,501,2025-01-26,Internet,284.77,Bank Transfer,Internet Expense,Approved,2025-01-26,2025-01-26
8893,15,492,2025-01-26,Maintenance,2045.21,Card,Maintenance Expense,Approved,2025-01-26,2025-01-26
8894,15,503,2025-01-26,Rent,9568.95,Bank Transfer,Rent Expense,Approved,2025-01-26,2025-01-26
8895,16,543,2025-01-26,Marketing,638.89,Card,Marketing Expense,Approved,2025-01-26,2025-01-26
8896,16,543,2025-01-26,Cleaning,170.13,Cash,Cleaning Expense,Approved,2025-01-26,2025-01-26
8897,16,547,2025-01-26,Electricity,489.2,UPI,Electricity Expense,Approved,2025-01-26,2025-01-26
8898,16,542,2025-01-26,Water,316.68,UPI,Water Expense,Approved,2025-01-26,2025-01-26
8899,16,541,2025-01-26,Rent,3564.76,UPI,Rent Expense,Approved,2025-01-26,2025-01-26
8900,16,533,2025-01-26,Maintenance,2768.39,UPI,Maintenance Expense,Approved,2025-01-26,2025-01-26
8901,16,536,2025-01-26,Internet,61.55,Cash,Internet Expense,Approved,2025-01-26,2025-01-26
8902,16,547,2025-01-26,Maintenance,2018.06,UPI,Maintenance Expense,Approved,2025-01-26,2025-01-26
8903,17,561,2025-01-26,Electricity,1951.25,Card,Electricity Expense,Approved,2025-01-26,2025-01-26
8904,17,560,2025-01-26,Internet,144.3,Bank Transfer,Internet Expense,Approved,2025-01-26,2025-01-26
8905,17,580,2025-01-26,Rent,5865.46,UPI,Rent Expense,Approved,2025-01-26,2025-01-26
8906,17,581,2025-01-26,Electricity,1382.06,Card,Electricity Expense,Approved,2025-01-26,2025-01-26
8907,17,577,2025-01-26,Electricity,1148.28,Cash,Electricity Expense,Approved,2025-01-26,2025-01-26
8908,17,572,2025-01-26,Ingredients,2955.2,UPI,Ingredients Expense,Approved,2025-01-26,2025-01-26
8909,18,582,2025-01-26,Rent,7254.17,Cash,Rent Expense,Approved,2025-01-26,2025-01-26
8910,18,582,2025-01-26,Marketing,901.88,Card,Marketing Expense,Approved,2025-01-26,2025-01-26
8911,18,606,2025-01-26,Rent,3809.51,Card,Rent Expense,Approved,2025-01-26,2025-01-26
8912,18,591,2025-01-26,Maintenance,2550.36,Bank Transfer,Maintenance Expense,Approved,2025-01-26,2025-01-26
8913,18,611,2025-01-26,Maintenance,844.44,UPI,Maintenance Expense,Approved,2025-01-26,2025-01-26
8914,18,605,2025-01-26,Internet,124.63,Cash,Internet Expense,Approved,2025-01-26,2025-01-26
8915,18,586,2025-01-26,Maintenance,207.31,Card,Maintenance Expense,Approved,2025-01-26,2025-01-26
8916,19,637,2025-01-26,Rent,5095.23,Bank Transfer,Rent Expense,Approved,2025-01-26,2025-01-26
8917,19,615,2025-01-26,Miscellaneous,35.93,UPI,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8918,19,635,2025-01-26,Rent,3835.74,Card,Rent Expense,Approved,2025-01-26,2025-01-26
8919,19,617,2025-01-26,Cleaning,416.46,Cash,Cleaning Expense,Approved,2025-01-26,2025-01-26
8920,19,634,2025-01-26,Miscellaneous,236.3,Cash,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8921,19,630,2025-01-26,Electricity,1238.93,Bank Transfer,Electricity Expense,Approved,2025-01-26,2025-01-26
8922,19,634,2025-01-26,Marketing,1232.96,Card,Marketing Expense,Approved,2025-01-26,2025-01-26
8923,20,657,2025-01-26,Marketing,455.96,UPI,Marketing Expense,Approved,2025-01-26,2025-01-26
8924,20,644,2025-01-26,Internet,288.62,UPI,Internet Expense,Approved,2025-01-26,2025-01-26
8925,20,649,2025-01-26,Ingredients,1288.18,Bank Transfer,Ingredients Expense,Approved,2025-01-26,2025-01-26
8926,20,643,2025-01-26,Gas,287.08,Card,Gas Expense,Approved,2025-01-26,2025-01-26
8927,20,659,2025-01-26,Maintenance,2213.01,Bank Transfer,Maintenance Expense,Approved,2025-01-26,2025-01-26
8928,20,665,2025-01-26,Water,260.61,Cash,Water Expense,Approved,2025-01-26,2025-01-26
8929,21,705,2025-01-26,Water,145.23,Cash,Water Expense,Approved,2025-01-26,2025-01-26
8930,21,706,2025-01-26,Marketing,1474.11,UPI,Marketing Expense,Approved,2025-01-26,2025-01-26
8931,21,691,2025-01-26,Cleaning,406.7,Cash,Cleaning Expense,Approved,2025-01-26,2025-01-26
8932,21,686,2025-01-26,Water,445.94,Card,Water Expense,Approved,2025-01-26,2025-01-26
8933,22,754,2025-01-26,Cleaning,295.36,Bank Transfer,Cleaning Expense,Approved,2025-01-26,2025-01-26
8934,22,739,2025-01-26,Gas,1087.18,Cash,Gas Expense,Approved,2025-01-26,2025-01-26
8935,22,718,2025-01-26,Rent,5266.03,UPI,Rent Expense,Approved,2025-01-26,2025-01-26
8936,22,721,2025-01-26,Gas,1351.01,Bank Transfer,Gas Expense,Approved,2025-01-26,2025-01-26
8937,23,757,2025-01-26,Internet,127.87,Bank Transfer,Internet Expense,Approved,2025-01-26,2025-01-26
8938,23,756,2025-01-26,Maintenance,1764.34,Bank Transfer,Maintenance Expense,Approved,2025-01-26,2025-01-26
8939,23,788,2025-01-26,Electricity,344.2,Card,Electricity Expense,Approved,2025-01-26,2025-01-26
8940,24,795,2025-01-26,Electricity,817.24,Cash,Electricity Expense,Approved,2025-01-26,2025-01-26
8941,24,810,2025-01-26,Water,464.35,Card,Water Expense,Approved,2025-01-26,2025-01-26
8942,24,823,2025-01-26,Gas,312.81,Bank Transfer,Gas Expense,Approved,2025-01-26,2025-01-26
8943,24,795,2025-01-26,Cleaning,280.95,UPI,Cleaning Expense,Approved,2025-01-26,2025-01-26
8944,24,811,2025-01-26,Miscellaneous,297.53,Card,Miscellaneous Expense,Approved,2025-01-26,2025-01-26
8945,24,807,2025-01-26,Cleaning,413.61,UPI,Cleaning Expense,Approved,2025-01-26,2025-01-26
8946,24,798,2025-01-26,Electricity,1137.73,UPI,Electricity Expense,Approved,2025-01-26,2025-01-26
8947,24,819,2025-01-26,Electricity,1756.93,Cash,Electricity Expense,Approved,2025-01-26,2025-01-26
8948,25,850,2025-01-26,Rent,4763.2,UPI,Rent Expense,Approved,2025-01-26,2025-01-26
8949,25,843,2025-01-26,Rent,9146.01,Bank Transfer,Rent Expense,Approved,2025-01-26,2025-01-26
8950,25,846,2025-01-26,Electricity,520.27,UPI,Electricity Expense,Approved,2025-01-26,2025-01-26
8951,25,833,2025-01-26,Rent,4639.68,UPI,Rent Expense,Approved,2025-01-26,2025-01-26
8952,26,883,2025-01-26,Marketing,1656.47,Bank Transfer,Marketing Expense,Approved,2025-01-26,2025-01-26
8953,26,868,2025-01-26,Gas,510.79,UPI,Gas Expense,Approved,2025-01-26,2025-01-26
8954,26,871,2025-01-26,Marketing,665.96,UPI,Marketing Expense,Approved,2025-01-26,2025-01-26
