id,restaurant_id,cashup_id,deposit_date,bank_name,account_number,deposit_amount,reference_number,status,created_at,updated_at
1479,7,1479,2025-01-24,SBI,****9576,16030.05,DEP00001479,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1480,8,1480,2025-01-24,HDFC Bank,****6688,17228.13,DEP00001480,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1481,9,1481,2025-01-24,NatWest,****2467,19255.58,DEP00001481,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1482,10,1482,2025-01-24,ICICI Bank,****7753,16659.79,DEP00001482,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1483,11,1483,2025-01-24,HDFC Bank,****1172,17127.87,DEP00001483,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1484,12,1484,2025-01-24,Lloyds,****6634,15814.91,DEP00001484,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1485,13,1485,2025-01-24,HSBC,****9059,17494.03,DEP00001485,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1486,14,1486,2025-01-24,Axis Bank,****5908,16923.92,DEP00001486,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1487,15,1487,2025-01-24,SBI,****5799,18864.02,DEP00001487,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1488,16,1488,2025-01-24,HSBC,****9981,15956.9,DEP00001488,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1489,17,1489,2025-01-24,SBI,****8161,17171.02,DEP00001489,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1490,18,1490,2025-01-24,Lloyds,****7385,20943.96,DEP00001490,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1491,19,1491,2025-01-24,NatWest,****5308,17706.09,DEP00001491,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1492,20,1492,2025-01-24,NatWest,****9464,19275.07,DEP00001492,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1493,21,1493,2025-01-24,HDFC Bank,****5664,18153.92,DEP00001493,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1494,22,1494,2025-01-24,HDFC Bank,****7765,14020.08,DEP00001494,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1495,23,1495,2025-01-24,Barclays,****3988,14552.97,DEP00001495,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1496,24,1496,2025-01-24,Barclays,****8460,15513.64,DEP00001496,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1497,25,1497,2025-01-24,HDFC Bank,****9060,15831.0,DEP00001497,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1498,26,1498,2025-01-24,HSBC,****3492,17118.0,DEP00001498,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1499,27,1499,2025-01-24,HSBC,****4046,16393.37,DEP00001499,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1500,28,1500,2025-01-24,HDFC Bank,****5410,16898.55,DEP00001500,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1501,29,1501,2025-01-24,Axis Bank,****1134,15122.31,DEP00001501,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1502,30,1502,2025-01-24,Lloyds,****1241,15207.76,DEP00001502,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1503,31,1503,2025-01-24,ICICI Bank,****7885,16700.84,DEP00001503,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1504,32,1504,2025-01-24,Axis Bank,****7084,16714.14,DEP00001504,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1505,33,1505,2025-01-24,HSBC,****6410,15829.37,DEP00001505,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1506,34,1506,2025-01-24,Lloyds,****1918,16436.16,DEP00001506,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1507,35,1507,2025-01-24,SBI,****2169,15201.68,DEP00001507,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1508,36,1508,2025-01-24,Lloyds,****4148,17632.36,DEP00001508,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1509,37,1509,2025-01-24,HDFC Bank,****7251,17690.84,DEP00001509,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1510,38,1510,2025-01-24,Barclays,****5078,17506.95,DEP00001510,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1511,39,1511,2025-01-24,Axis Bank,****5049,15834.93,DEP00001511,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1512,40,1512,2025-01-24,HSBC,****4263,17597.59,DEP00001512,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1513,41,1513,2025-01-24,Barclays,****9538,18477.95,DEP00001513,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1514,42,1514,2025-01-24,NatWest,****8746,16910.14,DEP00001514,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1515,43,1515,2025-01-24,HDFC Bank,****6293,16571.79,DEP00001515,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1516,44,1516,2025-01-24,HSBC,****9534,16391.34,DEP00001516,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1517,45,1517,2025-01-24,Axis Bank,****5895,15986.11,DEP00001517,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1518,46,1518,2025-01-24,HSBC,****4568,18376.63,DEP00001518,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1519,47,1519,2025-01-24,NatWest,****8113,16179.33,DEP00001519,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1520,48,1520,2025-01-24,Lloyds,****5523,14418.15,DEP00001520,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1521,49,1521,2025-01-24,SBI,****4982,16380.65,DEP00001521,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1522,50,1522,2025-01-24,HSBC,****8786,17402.27,DEP00001522,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1523,51,1523,2025-01-24,Lloyds,****7084,15294.43,DEP00001523,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1524,52,1524,2025-01-24,NatWest,****3583,17789.0,DEP00001524,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1525,53,1525,2025-01-24,ICICI Bank,****1983,16884.91,DEP00001525,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1526,54,1526,2025-01-24,Lloyds,****9787,17951.8,DEP00001526,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1527,55,1527,2025-01-24,Lloyds,****8992,15174.31,DEP00001527,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1528,56,1528,2025-01-24,ICICI Bank,****8187,15975.84,DEP00001528,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1529,57,1529,2025-01-24,HSBC,****7189,14890.04,DEP00001529,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1530,58,1530,2025-01-24,Lloyds,****5107,16337.38,DEP00001530,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1531,59,1531,2025-01-24,Axis Bank,****8168,17588.24,DEP00001531,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1532,60,1532,2025-01-24,Axis Bank,****4109,16918.82,DEP00001532,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1533,61,1533,2025-01-24,ICICI Bank,****6303,18830.08,DEP00001533,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1534,62,1534,2025-01-24,HDFC Bank,****3627,17616.57,DEP00001534,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1535,63,1535,2025-01-24,Lloyds,****8362,16800.2,DEP00001535,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1536,64,1536,2025-01-24,HDFC Bank,****9873,15278.07,DEP00001536,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1537,1,1537,2025-01-25,HSBC,****9289,19239.46,DEP00001537,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1538,2,1538,2025-01-25,Lloyds,****1306,17155.99,DEP00001538,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1539,3,1539,2025-01-25,ICICI Bank,****4912,17518.72,DEP00001539,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1540,4,1540,2025-01-25,Barclays,****9830,18796.68,DEP00001540,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1541,5,1541,2025-01-25,NatWest,****9586,17716.11,DEP00001541,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1542,6,1542,2025-01-25,Lloyds,****5638,16444.86,DEP00001542,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1543,7,1543,2025-01-25,ICICI Bank,****2809,16033.13,DEP00001543,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1544,8,1544,2025-01-25,Barclays,****1717,17233.57,DEP00001544,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1545,9,1545,2025-01-25,Lloyds,****3926,19252.05,DEP00001545,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1546,10,1546,2025-01-25,NatWest,****2753,16655.48,DEP00001546,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1547,11,1547,2025-01-25,Barclays,****1521,17125.62,DEP00001547,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1548,12,1548,2025-01-25,SBI,****9026,15809.2,DEP00001548,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1549,13,1549,2025-01-25,HDFC Bank,****1804,17491.64,DEP00001549,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1550,14,1550,2025-01-25,Barclays,****1214,16929.73,DEP00001550,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1551,15,1551,2025-01-25,NatWest,****9051,18854.81,DEP00001551,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1552,16,1552,2025-01-25,Barclays,****8668,15953.59,DEP00001552,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1553,17,1553,2025-01-25,HSBC,****6913,17166.75,DEP00001553,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1554,18,1554,2025-01-25,SBI,****7046,20942.33,DEP00001554,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1555,19,1555,2025-01-25,HSBC,****5355,17706.43,DEP00001555,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1556,20,1556,2025-01-25,Barclays,****5979,19270.57,DEP00001556,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1557,21,1557,2025-01-25,NatWest,****9511,18160.79,DEP00001557,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1558,22,1558,2025-01-25,NatWest,****9710,14025.59,DEP00001558,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1559,23,1559,2025-01-25,NatWest,****9621,14551.0,DEP00001559,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1560,24,1560,2025-01-25,Lloyds,****7802,15508.44,DEP00001560,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1561,25,1561,2025-01-25,ICICI Bank,****8515,15829.72,DEP00001561,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1562,26,1562,2025-01-25,SBI,****2705,17112.85,DEP00001562,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1563,27,1563,2025-01-25,Lloyds,****7579,16392.2,DEP00001563,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1564,28,1564,2025-01-25,Lloyds,****9747,16903.22,DEP00001564,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1565,29,1565,2025-01-25,Axis Bank,****6772,15113.58,DEP00001565,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1566,30,1566,2025-01-25,ICICI Bank,****7090,15201.07,DEP00001566,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1567,31,1567,2025-01-25,SBI,****6299,16701.66,DEP00001567,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1568,32,1568,2025-01-25,NatWest,****7145,16711.18,DEP00001568,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1569,33,1569,2025-01-25,HDFC Bank,****6898,15826.35,DEP00001569,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1570,34,1570,2025-01-25,Axis Bank,****7505,16427.34,DEP00001570,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1571,35,1571,2025-01-25,HSBC,****5660,15204.35,DEP00001571,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1572,36,1572,2025-01-25,Lloyds,****5945,17631.83,DEP00001572,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1573,37,1573,2025-01-25,NatWest,****4519,17699.73,DEP00001573,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1574,38,1574,2025-01-25,HSBC,****5521,17506.67,DEP00001574,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1575,39,1575,2025-01-25,Lloyds,****2544,15829.59,DEP00001575,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1576,40,1576,2025-01-25,ICICI Bank,****3557,17604.59,DEP00001576,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1577,41,1577,2025-01-25,ICICI Bank,****5093,18481.18,DEP00001577,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1578,42,1578,2025-01-25,HDFC Bank,****2505,16914.47,DEP00001578,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1579,43,1579,2025-01-25,NatWest,****2264,16569.98,DEP00001579,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1580,44,1580,2025-01-25,Axis Bank,****3832,16385.69,DEP00001580,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1581,45,1581,2025-01-25,Barclays,****5921,15982.45,DEP00001581,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1582,46,1582,2025-01-25,SBI,****2285,18378.25,DEP00001582,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1583,47,1583,2025-01-25,ICICI Bank,****6700,16181.26,DEP00001583,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1584,48,1584,2025-01-25,SBI,****7824,14412.6,DEP00001584,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1585,49,1585,2025-01-25,Barclays,****4714,16377.2,DEP00001585,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1586,50,1586,2025-01-25,HSBC,****7266,17394.88,DEP00001586,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1587,51,1587,2025-01-25,HSBC,****6231,15300.77,DEP00001587,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1588,52,1588,2025-01-25,Lloyds,****6354,17791.31,DEP00001588,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1589,53,1589,2025-01-25,NatWest,****3509,16884.89,DEP00001589,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1590,54,1590,2025-01-25,SBI,****8300,17951.89,DEP00001590,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1591,55,1591,2025-01-25,Barclays,****4638,15174.69,DEP00001591,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1592,56,1592,2025-01-25,SBI,****3425,15973.85,DEP00001592,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1593,57,1593,2025-01-25,Barclays,****8796,14896.05,DEP00001593,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1594,58,1594,2025-01-25,HSBC,****9980,16335.25,DEP00001594,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1595,59,1595,2025-01-25,Barclays,****7529,17593.24,DEP00001595,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1596,60,1596,2025-01-25,Lloyds,****3209,16919.39,DEP00001596,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1597,61,1597,2025-01-25,NatWest,****8993,18830.94,DEP00001597,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1598,62,1598,2025-01-25,NatWest,****9589,17619.94,DEP00001598,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1599,63,1599,2025-01-25,Barclays,****5362,16798.43,DEP00001599,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1600,64,1600,2025-01-25,ICICI Bank,****2467,15273.26,DEP00001600,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1601,1,1601,2025-01-26,SBI,****7939,19242.0,DEP00001601,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1602,2,1602,2025-01-26,NatWest,****6254,17156.13,DEP00001602,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1603,3,1603,2025-01-26,HSBC,****5994,17521.47,DEP00001603,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1604,4,1604,2025-01-26,ICICI Bank,****8245,18798.2,DEP00001604,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1605,5,1605,2025-01-26,Axis Bank,****1735,17718.07,DEP00001605,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1606,6,1606,2025-01-26,NatWest,****4271,16442.45,DEP00001606,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1607,7,1607,2025-01-26,Lloyds,****2405,16029.51,DEP00001607,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1608,8,1608,2025-01-26,HSBC,****4982,17233.41,DEP00001608,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1609,9,1609,2025-01-26,Lloyds,****5713,19250.91,DEP00001609,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1610,10,1610,2025-01-26,Barclays,****5999,16664.07,DEP00001610,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1611,11,1611,2025-01-26,HSBC,****6437,17125.97,DEP00001611,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1612,12,1612,2025-01-26,NatWest,****4339,15812.82,DEP00001612,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1613,13,1613,2025-01-26,HDFC Bank,****9991,17491.44,DEP00001613,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1614,14,1614,2025-01-26,Lloyds,****1301,16928.56,DEP00001614,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1615,15,1615,2025-01-26,HSBC,****5185,18860.34,DEP00001615,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1616,16,1616,2025-01-26,HDFC Bank,****4288,15961.17,DEP00001616,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1617,17,1617,2025-01-26,HDFC Bank,****1869,17166.87,DEP00001617,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1618,18,1618,2025-01-26,HSBC,****2091,20943.26,DEP00001618,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1619,19,1619,2025-01-26,HDFC Bank,****6901,17710.48,DEP00001619,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1620,20,1620,2025-01-26,HSBC,****5792,19267.22,DEP00001620,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1621,21,1621,2025-01-26,SBI,****4787,18152.9,DEP00001621,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1622,22,1622,2025-01-26,Barclays,****6168,14016.76,DEP00001622,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1623,23,1623,2025-01-26,Barclays,****4054,14550.0,DEP00001623,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1624,24,1624,2025-01-26,Axis Bank,****1352,15513.02,DEP00001624,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1625,25,1625,2025-01-26,HDFC Bank,****6465,15836.78,DEP00001625,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1626,26,1626,2025-01-26,Lloyds,****1301,17114.98,DEP00001626,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1627,27,1627,2025-01-26,ICICI Bank,****6822,16390.4,DEP00001627,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1628,28,1628,2025-01-26,NatWest,****9212,16902.02,DEP00001628,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1629,29,1629,2025-01-26,HSBC,****5221,15120.8,DEP00001629,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1630,30,1630,2025-01-26,HSBC,****5590,15201.3,DEP00001630,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1631,31,1631,2025-01-26,ICICI Bank,****7436,16703.52,DEP00001631,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1632,32,1632,2025-01-26,Barclays,****7262,16710.69,DEP00001632,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1633,33,1633,2025-01-26,NatWest,****7837,15828.8,DEP00001633,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1634,34,1634,2025-01-26,Lloyds,****7987,16434.56,DEP00001634,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1635,35,1635,2025-01-26,ICICI Bank,****8359,15194.64,DEP00001635,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1636,36,1636,2025-01-26,NatWest,****3270,17632.37,DEP00001636,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1637,37,1637,2025-01-26,NatWest,****3262,17693.99,DEP00001637,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1638,38,1638,2025-01-26,Lloyds,****8046,17512.14,DEP00001638,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1639,39,1639,2025-01-26,Lloyds,****3589,15828.82,DEP00001639,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1640,40,1640,2025-01-26,Barclays,****4016,17601.8,DEP00001640,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1641,41,1641,2025-01-26,Lloyds,****1483,18479.38,DEP00001641,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1642,42,1642,2025-01-26,SBI,****7737,16909.15,DEP00001642,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1643,43,1643,2025-01-26,HDFC Bank,****3489,16572.65,DEP00001643,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1644,44,1644,2025-01-26,Barclays,****3155,16385.14,DEP00001644,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1645,45,1645,2025-01-26,HDFC Bank,****4783,15985.48,DEP00001645,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1646,46,1646,2025-01-26,NatWest,****1427,18372.66,DEP00001646,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1647,47,1647,2025-01-26,Axis Bank,****3196,16185.47,DEP00001647,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1648,48,1648,2025-01-26,Axis Bank,****7126,14416.38,DEP00001648,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1649,49,1649,2025-01-26,SBI,****9051,16384.66,DEP00001649,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1650,50,1650,2025-01-26,Lloyds,****4166,17397.62,DEP00001650,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1651,51,1651,2025-01-26,SBI,****1245,15299.05,DEP00001651,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1652,52,1652,2025-01-26,SBI,****4646,17787.46,DEP00001652,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1653,53,1653,2025-01-26,NatWest,****4351,16882.49,DEP00001653,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1654,54,1654,2025-01-26,Axis Bank,****9027,17951.74,DEP00001654,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1655,55,1655,2025-01-26,Axis Bank,****5043,15175.34,DEP00001655,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1656,56,1656,2025-01-26,HSBC,****7232,15973.89,DEP00001656,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1657,57,1657,2025-01-26,SBI,****9784,14890.17,DEP00001657,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1658,58,1658,2025-01-26,HSBC,****9530,16335.71,DEP00001658,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1659,59,1659,2025-01-26,Axis Bank,****1694,17596.14,DEP00001659,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1660,60,1660,2025-01-26,NatWest,****9498,16915.63,DEP00001660,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1661,61,1661,2025-01-26,HSBC,****7347,18830.37,DEP00001661,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1662,62,1662,2025-01-26,HSBC,****4110,17618.73,DEP00001662,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1663,63,1663,2025-01-26,SBI,****5989,16797.98,DEP00001663,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1664,64,1664,2025-01-26,HDFC Bank,****8558,15273.29,DEP00001664,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1665,1,1665,2025-01-27,HDFC Bank,****1893,19241.47,DEP00001665,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1666,2,1666,2025-01-27,Lloyds,****8595,17152.88,DEP00001666,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
