id,restaurant_id,user_id,business_date,opening_cash,cash_sales,card_sales,upi_sales,online_sales,expenses,expected_cash,actual_cash,variance,status,created_at,updated_at
1485,13,422,2025-01-24,717,17496.9,58966.94,19683.6,11537.03,14999.08,3214.82,3220.94,6.12,Closed,2025-01-24,2025-01-24
1486,14,484,2025-01-24,618,16933.39,58039.91,21206.25,13218.92,6806.26,10745.13,10752.52,7.39,Closed,2025-01-24,2025-01-24
1487,15,511,2025-01-24,625,18864.11,63795.09,22782.31,11784.99,8947.67,10541.44,10549.85,8.41,Closed,2025-01-24,2025-01-24
1488,16,537,2025-01-24,654,15962.87,58757.55,22099.86,10394.64,2517.97,14098.9,14098.45,-0.45,Closed,2025-01-24,2025-01-24
1489,17,560,2025-01-24,284,17174.76,61056.43,22580.42,13328.73,8921.71,8537.05,8539.67,2.62,Closed,2025-01-24,2025-01-24
1490,18,606,2025-01-24,979,20947.91,60332.05,25202.7,11660.2,6808.06,15118.85,15107.67,-11.18,Closed,2025-01-24,2025-01-24
1491,19,641,2025-01-24,233,17714.37,63781.7,20276.74,11317.0,4352.29,13595.08,13586.07,-9.01,Closed,2025-01-24,2025-01-24
1492,20,668,2025-01-24,750,19275.86,64527.13,21499.91,11266.45,15810.11,4215.75,4207.3,-8.45,Closed,2025-01-24,2025-01-24
1493,21,678,2025-01-24,999,18161.57,66633.91,22670.93,11851.21,12303.37,6857.2,6855.49,-1.71,Closed,2025-01-24,2025-01-24
1494,22,747,2025-01-24,960,14026.56,63434.06,19762.31,9442.77,15010.84,-24.28,-13.38,10.9,Closed,2025-01-24,2025-01-24
1495,23,775,2025-01-24,707,14554.85,55806.98,18401.41,10293.55,2238.75,13023.1,13025.09,1.99,Closed,2025-01-24,2025-01-24
1496,24,789,2025-01-24,315,15515.01,63348.16,23572.71,13733.64,3166.31,12663.7,12666.61,2.91,Closed,2025-01-24,2025-01-24
1497,25,855,2025-01-24,474,15837.18,58664.5,21748.12,9775.39,16491.97,-180.79,-169.79,11.0,Closed,2025-01-24,2025-01-24
1498,26,869,2025-01-24,575,17119.88,58671.3,21645.7,9469.68,1532.49,16162.39,16164.07,1.68,Closed,2025-01-24,2025-01-24
1499,27,897,2025-01-24,974,16393.87,58266.5,22207.01,10127.07,8672.73,8695.14,8676.8,-18.34,Closed,2025-01-24,2025-01-24
1500,28,931,2025-01-24,936,16908.27,63176.97,23010.01,11110.84,6334.88,11509.39,11507.04,-2.35,Closed,2025-01-24,2025-01-24
1501,29,979,2025-01-24,423,15123.56,61624.94,22685.2,11725.26,12580.64,2965.92,2985.51,19.59,Closed,2025-01-24,2025-01-24
1502,30,999,2025-01-24,304,15210.09,63105.92,21498.1,9477.97,9793.17,5720.92,5730.36,9.44,Closed,2025-01-24,2025-01-24
1503,31,1032,2025-01-24,869,16705.78,58255.28,22489.48,10839.83,5659.61,11915.17,11925.22,10.05,Closed,2025-01-24,2025-01-24
1504,32,1065,2025-01-24,504,16717.26,62809.86,19795.04,10144.82,594.55,16626.71,16641.7,14.99,Closed,2025-01-24,2025-01-24
1505,33,1101,2025-01-24,233,15834.01,64163.4,24008.0,10669.19,5336.39,10730.62,10728.61,-2.01,Closed,2025-01-24,2025-01-24
1506,34,1120,2025-01-24,556,16436.96,59388.32,22262.14,11251.04,9530.39,7462.57,7477.06,14.49,Closed,2025-01-24,2025-01-24
1507,35,1159,2025-01-24,289,15204.35,60043.7,21065.9,10826.29,5800.81,9692.54,9690.1,-2.44,Closed,2025-01-24,2025-01-24
1508,36,1187,2025-01-24,320,17637.79,62900.71,23687.49,12306.72,3481.9,14475.89,14486.92,11.03,Closed,2025-01-24,2025-01-24
1509,37,1239,2025-01-24,442,17699.8,59760.69,20797.38,11561.95,11757.91,6383.89,6372.29,-11.6,Closed,2025-01-24,2025-01-24
1510,38,1261,2025-01-24,955,17515.23,61236.51,22713.85,11517.22,5991.56,12478.67,12482.19,3.52,Closed,2025-01-24,2025-01-24
1511,39,1302,2025-01-24,559,15838.78,60521.49,21794.24,10062.61,13570.41,2827.37,2841.81,14.44,Closed,2025-01-24,2025-01-24
1512,40,1345,2025-01-24,824,17604.97,64921.92,24604.24,11837.27,12726.87,5702.1,5707.41,5.31,Closed,2025-01-24,2025-01-24
1513,41,1359,2025-01-24,369,18482.56,63228.99,21966.22,9999.95,5334.67,13516.89,13521.54,4.65,Closed,2025-01-24,2025-01-24
1514,42,1391,2025-01-24,411,16916.8,63831.72,23614.14,9074.86,8572.65,8755.15,8767.69,12.54,Closed,2025-01-24,2025-01-24
1515,43,1439,2025-01-24,260,16575.68,58318.95,20972.7,11090.11,7674.92,9160.76,9163.56,2.8,Closed,2025-01-24,2025-01-24
1516,44,1476,2025-01-24,745,16392.93,63354.41,21778.52,10886.65,12133.92,5004.01,4995.25,-8.76,Closed,2025-01-24,2025-01-24
1517,45,1488,2025-01-24,751,15987.33,61951.56,21940.59,11067.3,6661.08,10077.25,10063.99,-13.26,Closed,2025-01-24,2025-01-24
1518,46,1531,2025-01-24,920,18378.62,59163.53,19042.3,11407.28,1540.05,17758.57,17750.28,-8.29,Closed,2025-01-24,2025-01-24
1519,47,1569,2025-01-24,786,16189.06,61226.11,20501.23,11431.22,2470.72,14504.34,14495.03,-9.31,Closed,2025-01-24,2025-01-24
1520,48,1594,2025-01-24,726,14421.4,57416.83,23610.34,11230.05,12143.77,3003.63,3023.05,19.42,Closed,2025-01-24,2025-01-24
1521,49,1630,2025-01-24,895,16386.5,59132.91,20401.33,10243.51,7168.03,10113.47,10126.08,12.61,Closed,2025-01-24,2025-01-24
1522,50,1658,2025-01-24,338,17402.36,63307.09,21412.77,11561.73,2544.44,15195.92,15214.43,18.51,Closed,2025-01-24,2025-01-24
1523,51,1702,2025-01-24,621,15301.31,57680.34,19884.75,9031.61,990.16,14932.15,14948.9,16.75,Closed,2025-01-24,2025-01-24
1524,52,1734,2025-01-24,483,17796.71,56657.9,22147.4,9876.52,14425.52,3854.19,3868.87,14.68,Closed,2025-01-24,2025-01-24
1525,53,1794,2025-01-24,329,16889.91,64338.4,22737.52,12432.41,4613.26,12605.65,12613.71,8.06,Closed,2025-01-24,2025-01-24
1526,54,1804,2025-01-24,335,17952.4,63434.21,23421.87,10168.12,4931.91,13355.49,13345.48,-10.01,Closed,2025-01-24,2025-01-24
1527,55,1860,2025-01-24,928,15182.22,58670.06,25674.65,12304.88,6231.98,9878.24,9871.12,-7.12,Closed,2025-01-24,2025-01-24
1528,56,1874,2025-01-24,453,15978.17,58262.3,23081.03,11792.12,9845.99,6585.18,6595.64,10.46,Closed,2025-01-24,2025-01-24
1529,57,1925,2025-01-24,892,14897.37,63717.27,20569.35,11977.61,2733.42,13055.95,13051.66,-4.29,Closed,2025-01-24,2025-01-24
1530,58,1958,2025-01-24,345,16340.96,62590.15,22276.16,11176.86,390.45,16295.51,16298.61,3.1,Closed,2025-01-24,2025-01-24
1531,59,1999,2025-01-24,475,17597.23,62843.65,25393.4,10507.0,9181.03,8891.2,8896.31,5.11,Closed,2025-01-24,2025-01-24
1532,60,2016,2025-01-24,584,16924.41,64335.1,23101.6,12313.25,14786.44,2721.97,2720.05,-1.92,Closed,2025-01-24,2025-01-24
1533,61,2045,2025-01-24,848,18835.75,61638.58,23285.7,12265.6,2636.01,17047.74,17059.52,11.78,Closed,2025-01-24,2025-01-24
1534,62,2109,2025-01-24,987,17623.89,62755.01,22563.22,12657.56,3858.54,14752.35,14736.07,-16.28,Closed,2025-01-24,2025-01-24
1535,63,2143,2025-01-24,727,16800.89,65662.0,22059.6,11315.75,12244.29,5283.6,5293.59,9.99,Closed,2025-01-24,2025-01-24
1536,64,2184,2025-01-24,911,15281.03,60484.14,23372.15,10040.41,8105.38,8086.65,8104.1,17.45,Closed,2025-01-24,2025-01-24
1537,1,14,2025-01-25,577,19243.13,63113.22,22259.15,11546.48,3813.96,16006.17,16004.36,-1.81,Closed,2025-01-25,2025-01-25
1538,2,50,2025-01-25,699,17159.78,59975.27,19466.13,11583.39,13258.47,4600.31,4593.4,-6.91,Closed,2025-01-25,2025-01-25
1539,3,69,2025-01-25,202,17524.92,64148.04,21967.22,11634.25,10424.25,7302.67,7317.43,14.76,Closed,2025-01-25,2025-01-25
1540,4,135,2025-01-25,950,18799.89,62075.86,21470.89,12322.86,5015.02,14734.87,14718.6,-16.27,Closed,2025-01-25,2025-01-25
1541,5,160,2025-01-25,669,17724.3,66957.25,22346.04,11067.79,5172.69,13220.61,13226.0,5.39,Closed,2025-01-25,2025-01-25
1542,6,189,2025-01-25,914,16451.69,65076.75,26335.18,12052.16,16042.44,1323.25,1317.58,-5.67,Closed,2025-01-25,2025-01-25
1543,7,225,2025-01-25,264,16036.36,60924.08,20225.87,12493.74,11013.32,5287.04,5298.87,11.83,Closed,2025-01-25,2025-01-25
1544,8,257,2025-01-25,607,17234.53,63667.2,22454.02,11505.62,7993.22,9848.31,9837.02,-11.29,Closed,2025-01-25,2025-01-25
1545,9,283,2025-01-25,639,19260.4,63694.88,26863.42,11130.91,11139.98,8759.42,8772.41,12.99,Closed,2025-01-25,2025-01-25
1546,10,339,2025-01-25,706,16664.21,57998.38,24492.69,11582.61,17789.84,-419.63,-428.89,-9.26,Closed,2025-01-25,2025-01-25
1547,11,384,2025-01-25,490,17130.47,61218.31,22687.42,10751.37,3670.86,13949.61,13943.12,-6.49,Closed,2025-01-25,2025-01-25
1548,12,401,2025-01-25,791,15814.91,58181.66,21594.43,13195.73,10883.39,5722.52,5707.74,-14.78,Closed,2025-01-25,2025-01-25
1549,13,429,2025-01-25,696,17496.9,58966.94,19683.6,11537.03,18004.1,188.8,200.33,11.53,Closed,2025-01-25,2025-01-25
1550,14,455,2025-01-25,898,16933.39,58039.91,21206.25,13218.92,14211.33,3620.06,3630.55,10.49,Closed,2025-01-25,2025-01-25
1551,15,518,2025-01-25,247,18864.11,63795.09,22782.31,11784.99,3992.34,15118.77,15102.75,-16.02,Closed,2025-01-25,2025-01-25
1552,16,536,2025-01-25,670,15962.87,58757.55,22099.86,10394.64,15001.44,1631.43,1612.08,-19.35,Closed,2025-01-25,2025-01-25
1553,17,572,2025-01-25,361,17174.76,61056.43,22580.42,13328.73,2060.85,15474.91,15472.56,-2.35,Closed,2025-01-25,2025-01-25
1554,18,595,2025-01-25,200,20947.91,60332.05,25202.7,11660.2,5360.95,15786.96,15806.63,19.67,Closed,2025-01-25,2025-01-25
1555,19,616,2025-01-25,638,17714.37,63781.7,20276.74,11317.0,10273.21,8079.16,8067.25,-11.91,Closed,2025-01-25,2025-01-25
1556,20,659,2025-01-25,905,19275.86,64527.13,21499.91,11266.45,6123.99,14056.87,14073.25,16.38,Closed,2025-01-25,2025-01-25
1557,21,682,2025-01-25,865,18161.57,66633.91,22670.93,11851.21,16073.77,2952.8,2944.87,-7.93,Closed,2025-01-25,2025-01-25
1558,22,726,2025-01-25,480,14026.56,63434.06,19762.31,9442.77,6258.86,8247.7,8231.43,-16.27,Closed,2025-01-25,2025-01-25
1559,23,782,2025-01-25,569,14554.85,55806.98,18401.41,10293.55,16114.21,-990.36,-1000.34,-9.98,Closed,2025-01-25,2025-01-25
1560,24,791,2025-01-25,580,15515.01,63348.16,23572.71,13733.64,6973.65,9121.36,9127.94,6.58,Closed,2025-01-25,2025-01-25
1561,25,858,2025-01-25,864,15837.18,58664.5,21748.12,9775.39,16844.43,-143.25,-156.63,-13.38,Closed,2025-01-25,2025-01-25
1562,26,880,2025-01-25,605,17119.88,58671.3,21645.7,9469.68,13910.66,3814.22,3819.24,5.02,Closed,2025-01-25,2025-01-25
1563,27,923,2025-01-25,943,16393.87,58266.5,22207.01,10127.07,3786.96,13549.91,13557.89,7.98,Closed,2025-01-25,2025-01-25
1564,28,926,2025-01-25,439,16908.27,63176.97,23010.01,11110.84,7888.03,9459.24,9456.41,-2.83,Closed,2025-01-25,2025-01-25
1565,29,967,2025-01-25,293,15123.56,61624.94,22685.2,11725.26,3158.75,12257.81,12265.96,8.15,Closed,2025-01-25,2025-01-25
1566,30,1001,2025-01-25,201,15210.09,63105.92,21498.1,9477.97,8501.53,6909.56,6898.1,-11.46,Closed,2025-01-25,2025-01-25
1567,31,1046,2025-01-25,279,16705.78,58255.28,22489.48,10839.83,3775.85,13208.93,13194.24,-14.69,Closed,2025-01-25,2025-01-25
1568,32,1080,2025-01-25,431,16717.26,62809.86,19795.04,10144.82,4711.54,12436.72,12437.5,0.78,Closed,2025-01-25,2025-01-25
1569,33,1088,2025-01-25,655,15834.01,64163.4,24008.0,10669.19,22877.81,-6388.8,-6408.43,-19.63,Closed,2025-01-25,2025-01-25
1570,34,1117,2025-01-25,912,16436.96,59388.32,22262.14,11251.04,7660.97,9687.99,9681.73,-6.26,Closed,2025-01-25,2025-01-25
1571,35,1163,2025-01-25,323,15204.35,60043.7,21065.9,10826.29,14216.54,1310.81,1330.34,19.53,Closed,2025-01-25,2025-01-25
1572,36,1199,2025-01-25,632,17637.79,62900.71,23687.49,12306.72,8379.78,9890.01,9897.77,7.76,Closed,2025-01-25,2025-01-25
1573,37,1218,2025-01-25,689,17699.8,59760.69,20797.38,11561.95,10379.4,8009.4,7992.23,-17.17,Closed,2025-01-25,2025-01-25
1574,38,1269,2025-01-25,592,17515.23,61236.51,22713.85,11517.22,8463.14,9644.09,9627.66,-16.43,Closed,2025-01-25,2025-01-25
1575,39,1288,2025-01-25,304,15838.78,60521.49,21794.24,10062.61,8879.66,7263.12,7247.25,-15.87,Closed,2025-01-25,2025-01-25
1576,40,1327,2025-01-25,576,17604.97,64921.92,24604.24,11837.27,12393.95,5787.02,5802.26,15.24,Closed,2025-01-25,2025-01-25
1577,41,1369,2025-01-25,340,18482.56,63228.99,21966.22,9999.95,1141.66,17680.9,17676.21,-4.69,Closed,2025-01-25,2025-01-25
1578,42,1392,2025-01-25,971,16916.8,63831.72,23614.14,9074.86,1201.45,16686.35,16701.33,14.98,Closed,2025-01-25,2025-01-25
1579,43,1443,2025-01-25,856,16575.68,58318.95,20972.7,11090.11,3817.65,13614.03,13633.75,19.72,Closed,2025-01-25,2025-01-25
1580,44,1461,2025-01-25,346,16392.93,63354.41,21778.52,10886.65,6723.51,10015.42,9998.16,-17.26,Closed,2025-01-25,2025-01-25
1581,45,1502,2025-01-25,776,15987.33,61951.56,21940.59,11067.3,6846.21,9917.12,9897.46,-19.66,Closed,2025-01-25,2025-01-25
1582,46,1543,2025-01-25,865,18378.62,59163.53,19042.3,11407.28,6393.56,12850.06,12836.62,-13.44,Closed,2025-01-25,2025-01-25
1583,47,1574,2025-01-25,559,16189.06,61226.11,20501.23,11431.22,2841.11,13906.95,13915.85,8.9,Closed,2025-01-25,2025-01-25
1584,48,1589,2025-01-25,843,14421.4,57416.83,23610.34,11230.05,4865.17,10399.23,10409.16,9.93,Closed,2025-01-25,2025-01-25
1585,49,1615,2025-01-25,621,16386.5,59132.91,20401.33,10243.51,5751.63,11255.87,11260.51,4.64,Closed,2025-01-25,2025-01-25
1586,50,1684,2025-01-25,653,17402.36,63307.09,21412.77,11561.73,3425.39,14629.97,14644.37,14.4,Closed,2025-01-25,2025-01-25
1587,51,1721,2025-01-25,288,15301.31,57680.34,19884.75,9031.61,4890.9,10698.41,10714.27,15.86,Closed,2025-01-25,2025-01-25
1588,52,1739,2025-01-25,343,17796.71,56657.9,22147.4,9876.52,15499.0,2640.71,2650.81,10.1,Closed,2025-01-25,2025-01-25
1589,53,1781,2025-01-25,803,16889.91,64338.4,22737.52,12432.41,16397.46,1295.45,1304.65,9.2,Closed,2025-01-25,2025-01-25
1590,54,1816,2025-01-25,559,17952.4,63434.21,23421.87,10168.12,7433.16,11078.24,11096.77,18.53,Closed,2025-01-25,2025-01-25
1591,55,1844,2025-01-25,522,15182.22,58670.06,25674.65,12304.88,13287.53,2416.69,2428.33,11.64,Closed,2025-01-25,2025-01-25
1592,56,1898,2025-01-25,453,15978.17,58262.3,23081.03,11792.12,7744.46,8686.71,8677.79,-8.92,Closed,2025-01-25,2025-01-25
1593,57,1910,2025-01-25,286,14897.37,63717.27,20569.35,11977.61,8831.41,6351.96,6341.89,-10.07,Closed,2025-01-25,2025-01-25
1594,58,1962,2025-01-25,815,16340.96,62590.15,22276.16,11176.86,10060.0,7095.96,7099.96,4.0,Closed,2025-01-25,2025-01-25
1595,59,1990,2025-01-25,822,17597.23,62843.65,25393.4,10507.0,8468.2,9951.03,9942.43,-8.6,Closed,2025-01-25,2025-01-25
1596,60,2020,2025-01-25,907,16924.41,64335.1,23101.6,12313.25,6779.68,11051.73,11032.8,-18.93,Closed,2025-01-25,2025-01-25
1597,61,2056,2025-01-25,874,18835.75,61638.58,23285.7,12265.6,6440.33,13269.42,13284.45,15.03,Closed,2025-01-25,2025-01-25
1598,62,2105,2025-01-25,410,17623.89,62755.01,22563.22,12657.56,11273.54,6760.35,6761.06,0.71,Closed,2025-01-25,2025-01-25
1599,63,2138,2025-01-25,721,16800.89,65662.0,22059.6,11315.75,19761.67,-2239.78,-2252.23,-12.45,Closed,2025-01-25,2025-01-25
1600,64,2161,2025-01-25,601,15281.03,60484.14,23372.15,10040.41,4042.8,11839.23,11831.05,-8.18,Closed,2025-01-25,2025-01-25
1601,1,21,2025-01-26,255,19243.13,63113.22,22259.15,11546.48,1834.35,17663.78,17675.13,11.35,Closed,2025-01-26,2025-01-26
1602,2,40,2025-01-26,445,17159.78,59975.27,19466.13,11583.39,2160.06,15444.72,15444.52,-0.2,Closed,2025-01-26,2025-01-26
1603,3,74,2025-01-26,315,17524.92,64148.04,21967.22,11634.25,5193.01,12646.91,12636.55,-10.36,Closed,2025-01-26,2025-01-26
1604,4,129,2025-01-26,853,18799.89,62075.86,21470.89,12322.86,4565.89,15087.0,15090.76,3.76,Closed,2025-01-26,2025-01-26
1605,5,143,2025-01-26,740,17724.3,66957.25,22346.04,11067.79,5003.47,13460.83,13476.38,15.55,Closed,2025-01-26,2025-01-26
1606,6,173,2025-01-26,212,16451.69,65076.75,26335.18,12052.16,19034.69,-2371.0,-2351.52,19.48,Closed,2025-01-26,2025-01-26
1607,7,229,2025-01-26,524,16036.36,60924.08,20225.87,12493.74,12974.68,3585.68,3570.96,-14.72,Closed,2025-01-26,2025-01-26
1608,8,271,2025-01-26,782,17234.53,63667.2,22454.02,11505.62,1946.25,16070.28,16067.11,-3.17,Closed,2025-01-26,2025-01-26
1609,9,312,2025-01-26,759,19260.4,63694.88,26863.42,11130.91,14937.09,5082.31,5089.63,7.32,Closed,2025-01-26,2025-01-26
1610,10,347,2025-01-26,981,16664.21,57998.38,24492.69,11582.61,10093.6,7551.61,7550.45,-1.16,Closed,2025-01-26,2025-01-26
1611,11,382,2025-01-26,988,17130.47,61218.31,22687.42,10751.37,7491.41,10627.06,10609.98,-17.08,Closed,2025-01-26,2025-01-26
1612,12,406,2025-01-26,801,15814.91,58181.66,21594.43,13195.73,5629.39,10986.52,10969.22,-17.3,Closed,2025-01-26,2025-01-26
1613,13,431,2025-01-26,468,17496.9,58966.94,19683.6,11537.03,10836.45,7128.45,7117.08,-11.37,Closed,2025-01-26,2025-01-26
1614,14,469,2025-01-26,261,16933.39,58039.91,21206.25,13218.92,1676.2,15518.19,15536.14,17.95,Closed,2025-01-26,2025-01-26
1615,15,505,2025-01-26,607,18864.11,63795.09,22782.31,11784.99,14881.89,4589.22,4589.48,0.26,Closed,2025-01-26,2025-01-26
1616,16,537,2025-01-26,843,15962.87,58757.55,22099.86,10394.64,10027.66,6778.21,6786.72,8.51,Closed,2025-01-26,2025-01-26
1617,17,554,2025-01-26,985,17174.76,61056.43,22580.42,13328.73,13446.55,4713.21,4709.83,-3.38,Closed,2025-01-26,2025-01-26
1618,18,586,2025-01-26,918,20947.91,60332.05,25202.7,11660.2,15692.3,6173.61,6169.7,-3.91,Closed,2025-01-26,2025-01-26
1619,19,623,2025-01-26,855,17714.37,63781.7,20276.74,11317.0,12091.55,6477.82,6479.28,1.46,Closed,2025-01-26,2025-01-26
1620,20,651,2025-01-26,830,19275.86,64527.13,21499.91,11266.45,4793.46,15312.4,15298.51,-13.89,Closed,2025-01-26,2025-01-26
1621,21,702,2025-01-26,285,18161.57,66633.91,22670.93,11851.21,2471.98,15974.59,15966.99,-7.6,Closed,2025-01-26,2025-01-26
1622,22,733,2025-01-26,723,14026.56,63434.06,19762.31,9442.77,7999.58,6749.98,6766.82,16.84,Closed,2025-01-26,2025-01-26
1623,23,768,2025-01-26,359,14554.85,55806.98,18401.41,10293.55,2236.41,12677.44,12678.9,1.46,Closed,2025-01-26,2025-01-26
1624,24,797,2025-01-26,600,15515.01,63348.16,23572.71,13733.64,5481.15,10633.86,10637.32,3.46,Closed,2025-01-26,2025-01-26
1625,25,830,2025-01-26,981,15837.18,58664.5,21748.12,9775.39,19069.16,-2250.98,-2237.6,13.38,Closed,2025-01-26,2025-01-26
1626,26,878,2025-01-26,897,17119.88,58671.3,21645.7,9469.68,6335.1,11681.78,11687.51,5.73,Closed,2025-01-26,2025-01-26
1627,27,906,2025-01-26,517,16393.87,58266.5,22207.01,10127.07,3719.95,13190.92,13198.87,7.95,Closed,2025-01-26,2025-01-26
1628,28,951,2025-01-26,947,16908.27,63176.97,23010.01,11110.84,10356.06,7499.21,7517.35,18.14,Closed,2025-01-26,2025-01-26
1629,29,972,2025-01-26,444,15123.56,61624.94,22685.2,11725.26,1782.37,13785.19,13767.51,-17.68,Closed,2025-01-26,2025-01-26
1630,30,989,2025-01-26,288,15210.09,63105.92,21498.1,9477.97,13279.43,2218.66,2235.65,16.99,Closed,2025-01-26,2025-01-26
1631,31,1041,2025-01-26,318,16705.78,58255.28,22489.48,10839.83,3862.42,13161.36,13159.49,-1.87,Closed,2025-01-26,2025-01-26
1632,32,1063,2025-01-26,823,16717.26,62809.86,19795.04,10144.82,860.8,16679.46,16661.66,-17.8,Closed,2025-01-26,2025-01-26
1633,33,1088,2025-01-26,882,15834.01,64163.4,24008.0,10669.19,14343.48,2372.53,2382.2,9.67,Closed,2025-01-26,2025-01-26
1634,34,1124,2025-01-26,958,16436.96,59388.32,22262.14,11251.04,5903.82,11491.14,11478.17,-12.97,Closed,2025-01-26,2025-01-26
1635,35,1179,2025-01-26,212,15204.35,60043.7,21065.9,10826.29,5027.34,10389.01,10397.33,8.32,Closed,2025-01-26,2025-01-26
1636,36,1189,2025-01-26,918,17637.79,62900.71,23687.49,12306.72,14295.08,4260.71,4241.16,-19.55,Closed,2025-01-26,2025-01-26
1637,37,1251,2025-01-26,708,17699.8,59760.69,20797.38,11561.95,6479.91,11927.89,11946.01,18.12,Closed,2025-01-26,2025-01-26
1638,38,1280,2025-01-26,735,17515.23,61236.51,22713.85,11517.22,12923.41,5326.82,5327.51,0.69,Closed,2025-01-26,2025-01-26
1639,39,1318,2025-01-26,938,15838.78,60521.49,21794.24,10062.61,2189.38,14587.4,14577.77,-9.63,Closed,2025-01-26,2025-01-26
1640,40,1343,2025-01-26,580,17604.97,64921.92,24604.24,11837.27,3794.48,14390.49,14375.57,-14.92,Closed,2025-01-26,2025-01-26
1641,41,1364,2025-01-26,999,18482.56,63228.99,21966.22,9999.95,7032.36,12449.2,12464.14,14.94,Closed,2025-01-26,2025-01-26
1642,42,1401,2025-01-26,950,16916.8,63831.72,23614.14,9074.86,11117.64,6749.16,6764.62,15.46,Closed,2025-01-26,2025-01-26
1643,43,1446,2025-01-26,989,16575.68,58318.95,20972.7,11090.11,13463.96,4100.72,4116.72,16.0,Closed,2025-01-26,2025-01-26
1644,44,1460,2025-01-26,543,16392.93,63354.41,21778.52,10886.65,17420.93,-485.0,-472.72,12.28,Closed,2025-01-26,2025-01-26
1645,45,1510,2025-01-26,478,15987.33,61951.56,21940.59,11067.3,6755.92,9709.41,9710.36,0.95,Closed,2025-01-26,2025-01-26
1646,46,1517,2025-01-26,469,18378.62,59163.53,19042.3,11407.28,13977.67,4869.95,4878.44,8.49,Closed,2025-01-26,2025-01-26
1647,47,1562,2025-01-26,790,16189.06,61226.11,20501.23,11431.22,6833.96,10145.1,10150.2,5.1,Closed,2025-01-26,2025-01-26
1648,48,1593,2025-01-26,708,14421.4,57416.83,23610.34,11230.05,3334.85,11794.55,11792.76,-1.79,Closed,2025-01-26,2025-01-26
1649,49,1649,2025-01-26,568,16386.5,59132.91,20401.33,10243.51,19927.12,-2972.62,-2990.4,-17.78,Closed,2025-01-26,2025-01-26
1650,50,1651,2025-01-26,780,17402.36,63307.09,21412.77,11561.73,2811.05,15371.31,15357.99,-13.32,Closed,2025-01-26,2025-01-26
1651,51,1717,2025-01-26,361,15301.31,57680.34,19884.75,9031.61,4075.93,11586.38,11576.58,-9.8,Closed,2025-01-26,2025-01-26
1652,52,1752,2025-01-26,305,17796.71,56657.9,22147.4,9876.52,3720.53,14381.18,14396.95,15.77,Closed,2025-01-26,2025-01-26
1653,53,1760,2025-01-26,890,16889.91,64338.4,22737.52,12432.41,11255.73,6524.18,6533.09,8.91,Closed,2025-01-26,2025-01-26
1654,54,1812,2025-01-26,433,17952.4,63434.21,23421.87,10168.12,12153.12,6232.28,6241.91,9.63,Closed,2025-01-26,2025-01-26
1655,55,1836,2025-01-26,202,15182.22,58670.06,25674.65,12304.88,2118.01,13266.21,13247.97,-18.24,Closed,2025-01-26,2025-01-26
1656,56,1874,2025-01-26,212,15978.17,58262.3,23081.03,11792.12,15662.07,528.1,517.88,-10.22,Closed,2025-01-26,2025-01-26
1657,57,1904,2025-01-26,683,14897.37,63717.27,20569.35,11977.61,4731.41,10848.96,10843.52,-5.44,Closed,2025-01-26,2025-01-26
1658,58,1956,2025-01-26,353,16340.96,62590.15,22276.16,11176.86,2858.14,13835.82,13822.98,-12.84,Closed,2025-01-26,2025-01-26
1659,59,1988,2025-01-26,236,17597.23,62843.65,25393.4,10507.0,2555.17,15278.06,15280.17,2.11,Closed,2025-01-26,2025-01-26
1660,60,2037,2025-01-26,931,16924.41,64335.1,23101.6,12313.25,9401.86,8453.55,8463.18,9.63,Closed,2025-01-26,2025-01-26
1661,61,2064,2025-01-26,629,18835.75,61638.58,23285.7,12265.6,18582.65,882.1,871.08,-11.02,Closed,2025-01-26,2025-01-26
1662,62,2113,2025-01-26,454,17623.89,62755.01,22563.22,12657.56,2987.75,15090.14,15086.79,-3.35,Closed,2025-01-26,2025-01-26
1663,63,2117,2025-01-26,937,16800.89,65662.0,22059.6,11315.75,8122.59,9615.3,9608.1,-7.2,Closed,2025-01-26,2025-01-26
1664,64,2161,2025-01-26,279,15281.03,60484.14,23372.15,10040.41,6959.84,8600.19,8603.05,2.86,Closed,2025-01-26,2025-01-26
1665,1,13,2025-01-27,322,19243.13,63113.22,22259.15,11546.48,13559.55,6005.58,6005.66,0.08,Closed,2025-01-27,2025-01-27
1666,2,49,2025-01-27,253,17159.78,59975.27,19466.13,11583.39,4567.45,12845.33,12832.5,-12.83,Closed,2025-01-27,2025-01-27
1667,3,73,2025-01-27,728,17524.92,64148.04,21967.22,11634.25,15486.73,2766.19,2785.45,19.26,Closed,2025-01-27,2025-01-27
1668,4,122,2025-01-27,610,18799.89,62075.86,21470.89,12322.86,10223.05,9186.84,9169.6,-17.24,Closed,2025-01-27,2025-01-27
1669,5,155,2025-01-27,676,17724.3,66957.25,22346.04,11067.79,8714.35,9685.95,9700.59,14.64,Closed,2025-01-27,2025-01-27
1670,6,172,2025-01-27,992,16451.69,65076.75,26335.18,12052.16,3230.39,14213.3,14227.09,13.79,Closed,2025-01-27,2025-01-27
1671,7,231,2025-01-27,535,16036.36,60924.08,20225.87,12493.74,27169.73,-10598.37,-10614.91,-16.54,Closed,2025-01-27,2025-01-27
1672,8,264,2025-01-27,667,17234.53,63667.2,22454.02,11505.62,3392.6,14508.93,14489.25,-19.68,Closed,2025-01-27,2025-01-27
