id,cashup_id,note,created_by,created_at
3235,1590,Closing completed without issues.,1816,2026-06-18 13:25:23.336288
3236,1591,Variance investigated.,1844,2026-06-18 13:25:23.336288
3237,1591,Daily reconciliation completed.,1844,2026-06-18 13:25:23.336288
3238,1591,PDQ totals reconciled.,1844,2026-06-18 13:25:23.336288
3239,1592,PDQ totals reconciled.,1898,2026-06-18 13:25:23.336288
3240,1592,Cash deposited to bank.,1898,2026-06-18 13:25:23.336288
3241,1592,Additional float added.,1898,2026-06-18 13:25:23.336288
3242,1593,Minor cash variance observed.,1910,2026-06-18 13:25:23.336288
3243,1594,Manager approved closing balance.,1962,2026-06-18 13:25:23.336288
3244,1595,Variance investigated.,1990,2026-06-18 13:25:23.336288
3245,1595,Minor cash variance observed.,1990,2026-06-18 13:25:23.336288
3246,1595,Customer refund processed.,1990,2026-06-18 13:25:23.336288
3247,1596,Customer refund processed.,2020,2026-06-18 13:25:23.336288
3248,1597,Variance investigated.,2056,2026-06-18 13:25:23.336288
3249,1597,Cash deposited to bank.,2056,2026-06-18 13:25:23.336288
3250,1598,Manager approved closing balance.,2105,2026-06-18 13:25:23.336288
3251,1599,Cash deposited to bank.,2138,2026-06-18 13:25:23.336288
3252,1599,Cash verified successfully.,2138,2026-06-18 13:25:23.336288
3253,1599,Closing completed without issues.,2138,2026-06-18 13:25:23.336288
3254,1600,Manager approved closing balance.,2161,2026-06-18 13:25:23.336288
3255,1600,Cash verified successfully.,2161,2026-06-18 13:25:23.336288
3256,1601,Closing completed without issues.,21,2026-06-18 13:25:23.336288
3257,1602,Cash verified successfully.,40,2026-06-18 13:25:23.336288
3258,1602,Daily reconciliation completed.,40,2026-06-18 13:25:23.336288
3259,1602,Cash deposited to bank.,40,2026-06-18 13:25:23.336288
3260,1603,Daily reconciliation completed.,74,2026-06-18 13:25:23.336288
3261,1603,Variance investigated.,74,2026-06-18 13:25:23.336288
3262,1604,Minor cash variance observed.,129,2026-06-18 13:25:23.336288
3263,1604,Closing completed without issues.,129,2026-06-18 13:25:23.336288
3264,1605,PDQ totals reconciled.,143,2026-06-18 13:25:23.336288
3265,1605,Manager approved closing balance.,143,2026-06-18 13:25:23.336288
3266,1605,Variance investigated.,143,2026-06-18 13:25:23.336288
3267,1606,Variance investigated.,173,2026-06-18 13:25:23.336288
3268,1607,Customer refund processed.,229,2026-06-18 13:25:23.336288
3269,1608,Variance investigated.,271,2026-06-18 13:25:23.336288
3270,1608,Customer refund processed.,271,2026-06-18 13:25:23.336288
3271,1608,Minor cash variance observed.,271,2026-06-18 13:25:23.336288
3272,1609,PDQ totals reconciled.,312,2026-06-18 13:25:23.336288
3273,1609,PDQ totals reconciled.,312,2026-06-18 13:25:23.336288
3274,1610,Closing completed without issues.,347,2026-06-18 13:25:23.336288
3275,1610,Closing completed without issues.,347,2026-06-18 13:25:23.336288
3276,1610,Closing completed without issues.,347,2026-06-18 13:25:23.336288
3277,1611,PDQ totals reconciled.,382,2026-06-18 13:25:23.336288
3278,1611,Daily reconciliation completed.,382,2026-06-18 13:25:23.336288
3279,1612,Additional float added.,406,2026-06-18 13:25:23.336288
3280,1612,Variance investigated.,406,2026-06-18 13:25:23.336288
3281,1612,Cash verified successfully.,406,2026-06-18 13:25:23.336288
3282,1613,Closing completed without issues.,431,2026-06-18 13:25:23.336288
3283,1614,PDQ totals reconciled.,469,2026-06-18 13:25:23.336288
3284,1614,Daily reconciliation completed.,469,2026-06-18 13:25:23.336288
3285,1615,PDQ totals reconciled.,505,2026-06-18 13:25:23.336288
3286,1615,Cash verified successfully.,505,2026-06-18 13:25:23.336288
3287,1615,Closing completed without issues.,505,2026-06-18 13:25:23.336288
3288,1616,Minor cash variance observed.,537,2026-06-18 13:25:23.336288
3289,1616,Customer refund processed.,537,2026-06-18 13:25:23.336288
3290,1617,Variance investigated.,554,2026-06-18 13:25:23.336288
3291,1617,Cash deposited to bank.,554,2026-06-18 13:25:23.336288
3292,1618,Variance investigated.,586,2026-06-18 13:25:23.336288
3293,1619,Variance investigated.,623,2026-06-18 13:25:23.336288
3294,1619,Variance investigated.,623,2026-06-18 13:25:23.336288
3295,1620,Additional float added.,651,2026-06-18 13:25:23.336288
3296,1620,Cash verified successfully.,651,2026-06-18 13:25:23.336288
3297,1621,PDQ totals reconciled.,702,2026-06-18 13:25:23.336288
3298,1621,Closing completed without issues.,702,2026-06-18 13:25:23.336288
3299,1622,Minor cash variance observed.,733,2026-06-18 13:25:23.336288
3300,1622,Minor cash variance observed.,733,2026-06-18 13:25:23.336288
3301,1622,Manager approved closing balance.,733,2026-06-18 13:25:23.336288
3302,1623,Variance investigated.,768,2026-06-18 13:25:23.336288
3303,1623,Cash verified successfully.,768,2026-06-18 13:25:23.336288
3304,1623,Minor cash variance observed.,768,2026-06-18 13:25:23.336288
3305,1624,PDQ totals reconciled.,797,2026-06-18 13:25:23.336288
3306,1625,Customer refund processed.,830,2026-06-18 13:25:23.336288
3307,1625,Minor cash variance observed.,830,2026-06-18 13:25:23.336288
3308,1625,PDQ totals reconciled.,830,2026-06-18 13:25:23.336288
3309,1626,Customer refund processed.,878,2026-06-18 13:25:23.336288
3310,1626,Minor cash variance observed.,878,2026-06-18 13:25:23.336288
3311,1626,Manager approved closing balance.,878,2026-06-18 13:25:23.336288
3312,1627,Additional float added.,906,2026-06-18 13:25:23.336288
3313,1628,Closing completed without issues.,951,2026-06-18 13:25:23.336288
3314,1628,Cash verified successfully.,951,2026-06-18 13:25:23.336288
3315,1628,Minor cash variance observed.,951,2026-06-18 13:25:23.336288
3316,1629,Cash verified successfully.,972,2026-06-18 13:25:23.336288
3317,1630,Cash deposited to bank.,989,2026-06-18 13:25:23.336288
3318,1631,Minor cash variance observed.,1041,2026-06-18 13:25:23.336288
3319,1631,Daily reconciliation completed.,1041,2026-06-18 13:25:23.336288
3320,1631,PDQ totals reconciled.,1041,2026-06-18 13:25:23.336288
3321,1632,Customer refund processed.,1063,2026-06-18 13:25:23.336288
3322,1632,Customer refund processed.,1063,2026-06-18 13:25:23.336288
3323,1633,Customer refund processed.,1088,2026-06-18 13:25:23.336288
3324,1633,Customer refund processed.,1088,2026-06-18 13:25:23.336288
3325,1634,Cash verified successfully.,1124,2026-06-18 13:25:23.336288
3326,1634,Customer refund processed.,1124,2026-06-18 13:25:23.336288
3327,1635,Minor cash variance observed.,1179,2026-06-18 13:25:23.336288
3328,1635,Variance investigated.,1179,2026-06-18 13:25:23.336288
3329,1635,Cash verified successfully.,1179,2026-06-18 13:25:23.336288
3330,1636,Daily reconciliation completed.,1189,2026-06-18 13:25:23.336288
3331,1636,Minor cash variance observed.,1189,2026-06-18 13:25:23.336288
3332,1636,Daily reconciliation completed.,1189,2026-06-18 13:25:23.336288
3333,1637,Minor cash variance observed.,1251,2026-06-18 13:25:23.336288
3334,1638,Variance investigated.,1280,2026-06-18 13:25:23.336288
3335,1638,Minor cash variance observed.,1280,2026-06-18 13:25:23.336288
3336,1639,Cash deposited to bank.,1318,2026-06-18 13:25:23.336288
3337,1639,Daily reconciliation completed.,1318,2026-06-18 13:25:23.336288
3338,1640,Cash deposited to bank.,1343,2026-06-18 13:25:23.336288
3339,1641,Customer refund processed.,1364,2026-06-18 13:25:23.336288
3340,1641,Customer refund processed.,1364,2026-06-18 13:25:23.336288
3341,1642,Cash verified successfully.,1401,2026-06-18 13:25:23.336288
3342,1642,Additional float added.,1401,2026-06-18 13:25:23.336288
3343,1642,Manager approved closing balance.,1401,2026-06-18 13:25:23.336288
3344,1643,PDQ totals reconciled.,1446,2026-06-18 13:25:23.336288
3345,1643,Manager approved closing balance.,1446,2026-06-18 13:25:23.336288
3346,1643,Customer refund processed.,1446,2026-06-18 13:25:23.336288
3347,1644,Cash deposited to bank.,1460,2026-06-18 13:25:23.336288
3348,1644,Manager approved closing balance.,1460,2026-06-18 13:25:23.336288
3349,1644,Cash deposited to bank.,1460,2026-06-18 13:25:23.336288
3350,1645,Closing completed without issues.,1510,2026-06-18 13:25:23.336288
3351,1645,Cash verified successfully.,1510,2026-06-18 13:25:23.336288
3352,1645,Variance investigated.,1510,2026-06-18 13:25:23.336288
3353,1646,Manager approved closing balance.,1517,2026-06-18 13:25:23.336288
3354,1646,Minor cash variance observed.,1517,2026-06-18 13:25:23.336288
3355,1646,Cash verified successfully.,1517,2026-06-18 13:25:23.336288
3356,1647,Daily reconciliation completed.,1562,2026-06-18 13:25:23.336288
3357,1648,Customer refund processed.,1593,2026-06-18 13:25:23.336288
3358,1648,Variance investigated.,1593,2026-06-18 13:25:23.336288
3359,1648,Variance investigated.,1593,2026-06-18 13:25:23.336288
3360,1649,Cash deposited to bank.,1649,2026-06-18 13:25:23.336288
3361,1650,Closing completed without issues.,1651,2026-06-18 13:25:23.336288
3362,1651,Customer refund processed.,1717,2026-06-18 13:25:23.336288
3363,1652,Variance investigated.,1752,2026-06-18 13:25:23.336288
3364,1652,Manager approved closing balance.,1752,2026-06-18 13:25:23.336288
3365,1652,Manager approved closing balance.,1752,2026-06-18 13:25:23.336288
3366,1653,PDQ totals reconciled.,1760,2026-06-18 13:25:23.336288
3367,1654,Cash deposited to bank.,1812,2026-06-18 13:25:23.336288
3368,1654,PDQ totals reconciled.,1812,2026-06-18 13:25:23.336288
3369,1654,Minor cash variance observed.,1812,2026-06-18 13:25:23.336288
3370,1655,Daily reconciliation completed.,1836,2026-06-18 13:25:23.336288
3371,1656,Variance investigated.,1874,2026-06-18 13:25:23.336288
3372,1657,Variance investigated.,1904,2026-06-18 13:25:23.336288
3373,1657,Minor cash variance observed.,1904,2026-06-18 13:25:23.336288
3374,1658,Minor cash variance observed.,1956,2026-06-18 13:25:23.336288
3375,1658,Cash deposited to bank.,1956,2026-06-18 13:25:23.336288
3376,1659,PDQ totals reconciled.,1988,2026-06-18 13:25:23.336288
3377,1660,Daily reconciliation completed.,2037,2026-06-18 13:25:23.336288
3378,1660,Additional float added.,2037,2026-06-18 13:25:23.336288
3379,1660,Closing completed without issues.,2037,2026-06-18 13:25:23.336288
3380,1661,Manager approved closing balance.,2064,2026-06-18 13:25:23.336288
3381,1661,PDQ totals reconciled.,2064,2026-06-18 13:25:23.336288
3382,1662,Cash deposited to bank.,2113,2026-06-18 13:25:23.336288
3383,1663,Minor cash variance observed.,2117,2026-06-18 13:25:23.336288
3384,1663,PDQ totals reconciled.,2117,2026-06-18 13:25:23.336288
3385,1663,Closing completed without issues.,2117,2026-06-18 13:25:23.336288
3386,1664,Additional float added.,2161,2026-06-18 13:25:23.336288
3387,1664,Closing completed without issues.,2161,2026-06-18 13:25:23.336288
3388,1665,Cash deposited to bank.,13,2026-06-18 13:25:23.336288
3389,1665,Daily reconciliation completed.,13,2026-06-18 13:25:23.336288
3390,1665,Manager approved closing balance.,13,2026-06-18 13:25:23.336288
3391,1666,Daily reconciliation completed.,49,2026-06-18 13:25:23.336288
3392,1666,Closing completed without issues.,49,2026-06-18 13:25:23.336288
3393,1666,Closing completed without issues.,49,2026-06-18 13:25:23.336288
3394,1667,Manager approved closing balance.,73,2026-06-18 13:25:23.336288
3395,1667,Cash verified successfully.,73,2026-06-18 13:25:23.336288
3396,1668,PDQ totals reconciled.,122,2026-06-18 13:25:23.336288
3397,1668,PDQ totals reconciled.,122,2026-06-18 13:25:23.336288
3398,1669,Customer refund processed.,155,2026-06-18 13:25:23.336288
3399,1669,Cash deposited to bank.,155,2026-06-18 13:25:23.336288
3400,1669,Closing completed without issues.,155,2026-06-18 13:25:23.336288
3401,1670,Closing completed without issues.,172,2026-06-18 13:25:23.336288
3402,1671,Additional float added.,231,2026-06-18 13:25:23.336288
3403,1671,Additional float added.,231,2026-06-18 13:25:23.336288
3404,1672,Cash deposited to bank.,264,2026-06-18 13:25:23.336288
3405,1672,Additional float added.,264,2026-06-18 13:25:23.336288
3406,1673,Minor cash variance observed.,280,2026-06-18 13:25:23.336288
3407,1673,Manager approved closing balance.,280,2026-06-18 13:25:23.336288
3408,1673,Daily reconciliation completed.,280,2026-06-18 13:25:23.336288
3409,1674,Cash deposited to bank.,348,2026-06-18 13:25:23.336288
3410,1675,Variance investigated.,356,2026-06-18 13:25:23.336288
3411,1676,Cash deposited to bank.,393,2026-06-18 13:25:23.339908
3412,1677,Minor cash variance observed.,448,2026-06-18 13:25:23.339908
3413,1677,Minor cash variance observed.,448,2026-06-18 13:25:23.339908
3414,1677,Cash verified successfully.,448,2026-06-18 13:25:23.339908
3415,1678,Cash verified successfully.,467,2026-06-18 13:25:23.339908
3416,1678,Daily reconciliation completed.,467,2026-06-18 13:25:23.339908
3417,1678,Daily reconciliation completed.,467,2026-06-18 13:25:23.339908
3418,1679,Daily reconciliation completed.,493,2026-06-18 13:25:23.339908
3419,1679,PDQ totals reconciled.,493,2026-06-18 13:25:23.339908
3420,1680,Variance investigated.,529,2026-06-18 13:25:23.339908
3421,1681,Variance investigated.,578,2026-06-18 13:25:23.339908
3422,1681,Variance investigated.,578,2026-06-18 13:25:23.339908
3423,1682,Manager approved closing balance.,597,2026-06-18 13:25:23.339908
3424,1682,Closing completed without issues.,597,2026-06-18 13:25:23.339908
3425,1683,PDQ totals reconciled.,632,2026-06-18 13:25:23.339908
3426,1683,Daily reconciliation completed.,632,2026-06-18 13:25:23.339908
3427,1684,Cash deposited to bank.,651,2026-06-18 13:25:23.339908
3428,1684,Manager approved closing balance.,651,2026-06-18 13:25:23.339908
3429,1684,Additional float added.,651,2026-06-18 13:25:23.339908
3430,1685,Variance investigated.,691,2026-06-18 13:25:23.339908
3431,1685,Minor cash variance observed.,691,2026-06-18 13:25:23.339908
3432,1685,Customer refund processed.,691,2026-06-18 13:25:23.339908
3433,1686,Variance investigated.,721,2026-06-18 13:25:23.339908
3434,1686,Cash verified successfully.,721,2026-06-18 13:25:23.339908
3435,1687,PDQ totals reconciled.,783,2026-06-18 13:25:23.339908
3436,1687,Daily reconciliation completed.,783,2026-06-18 13:25:23.339908
3437,1687,Manager approved closing balance.,783,2026-06-18 13:25:23.339908
3438,1688,Manager approved closing balance.,820,2026-06-18 13:25:23.339908
3439,1688,Additional float added.,820,2026-06-18 13:25:23.339908
3440,1688,Manager approved closing balance.,820,2026-06-18 13:25:23.339908
3441,1689,Daily reconciliation completed.,844,2026-06-18 13:25:23.339908
3442,1690,Manager approved closing balance.,881,2026-06-18 13:25:23.339908
3443,1690,Additional float added.,881,2026-06-18 13:25:23.339908
3444,1690,Closing completed without issues.,881,2026-06-18 13:25:23.339908
3445,1691,PDQ totals reconciled.,894,2026-06-18 13:25:23.339908
3446,1692,PDQ totals reconciled.,947,2026-06-18 13:25:23.339908
3447,1692,Minor cash variance observed.,947,2026-06-18 13:25:23.339908
3448,1693,Closing completed without issues.,959,2026-06-18 13:25:23.339908
3449,1693,PDQ totals reconciled.,959,2026-06-18 13:25:23.339908
3450,1694,PDQ totals reconciled.,1005,2026-06-18 13:25:23.339908
3451,1695,Closing completed without issues.,1046,2026-06-18 13:25:23.339908
3452,1695,Customer refund processed.,1046,2026-06-18 13:25:23.339908
3453,1695,Additional float added.,1046,2026-06-18 13:25:23.339908
3454,1696,Cash verified successfully.,1051,2026-06-18 13:25:23.339908
3455,1696,Cash verified successfully.,1051,2026-06-18 13:25:23.339908
3456,1697,Closing completed without issues.,1086,2026-06-18 13:25:23.339908
3457,1697,Minor cash variance observed.,1086,2026-06-18 13:25:23.339908
3458,1697,Variance investigated.,1086,2026-06-18 13:25:23.339908
3459,1698,Cash deposited to bank.,1117,2026-06-18 13:25:23.339908
3460,1698,Cash deposited to bank.,1117,2026-06-18 13:25:23.339908
3461,1698,Daily reconciliation completed.,1117,2026-06-18 13:25:23.339908
3462,1699,Daily reconciliation completed.,1156,2026-06-18 13:25:23.339908
3463,1699,Manager approved closing balance.,1156,2026-06-18 13:25:23.339908
3464,1699,Customer refund processed.,1156,2026-06-18 13:25:23.339908
3465,1700,Customer refund processed.,1196,2026-06-18 13:25:23.339908
3466,1700,Closing completed without issues.,1196,2026-06-18 13:25:23.339908
3467,1700,Daily reconciliation completed.,1196,2026-06-18 13:25:23.339908
3468,1701,Minor cash variance observed.,1229,2026-06-18 13:25:23.339908
3469,1701,Variance investigated.,1229,2026-06-18 13:25:23.339908
3470,1701,Cash deposited to bank.,1229,2026-06-18 13:25:23.339908
3471,1702,PDQ totals reconciled.,1277,2026-06-18 13:25:23.339908
3472,1702,Variance investigated.,1277,2026-06-18 13:25:23.339908
3473,1703,Closing completed without issues.,1289,2026-06-18 13:25:23.339908
3474,1703,Closing completed without issues.,1289,2026-06-18 13:25:23.339908
3475,1704,Additional float added.,1349,2026-06-18 13:25:23.339908
3476,1704,Daily reconciliation completed.,1349,2026-06-18 13:25:23.339908
3477,1705,Variance investigated.,1363,2026-06-18 13:25:23.339908
3478,1706,Additional float added.,1404,2026-06-18 13:25:23.339908
3479,1707,PDQ totals reconciled.,1451,2026-06-18 13:25:23.339908
3480,1708,Variance investigated.,1464,2026-06-18 13:25:23.339908
3481,1709,Cash deposited to bank.,1513,2026-06-18 13:25:23.339908
3482,1709,PDQ totals reconciled.,1513,2026-06-18 13:25:23.339908
3483,1709,Manager approved closing balance.,1513,2026-06-18 13:25:23.339908
3484,1710,Manager approved closing balance.,1541,2026-06-18 13:25:23.339908
3485,1711,Daily reconciliation completed.,1576,2026-06-18 13:25:23.339908
3486,1711,Minor cash variance observed.,1576,2026-06-18 13:25:23.339908
3487,1712,PDQ totals reconciled.,1596,2026-06-18 13:25:23.339908
3488,1712,Customer refund processed.,1596,2026-06-18 13:25:23.339908
3489,1712,Closing completed without issues.,1596,2026-06-18 13:25:23.339908
3490,1713,Minor cash variance observed.,1633,2026-06-18 13:25:23.339908
3491,1713,Additional float added.,1633,2026-06-18 13:25:23.339908
3492,1713,Additional float added.,1633,2026-06-18 13:25:23.339908
3493,1714,PDQ totals reconciled.,1681,2026-06-18 13:25:23.339908
3494,1714,Daily reconciliation completed.,1681,2026-06-18 13:25:23.339908
3495,1715,Customer refund processed.,1714,2026-06-18 13:25:23.339908
3496,1716,PDQ totals reconciled.,1736,2026-06-18 13:25:23.339908
3497,1717,Manager approved closing balance.,1775,2026-06-18 13:25:23.339908
3498,1718,Daily reconciliation completed.,1803,2026-06-18 13:25:23.339908
3499,1718,Manager approved closing balance.,1803,2026-06-18 13:25:23.339908
3500,1718,Manager approved closing balance.,1803,2026-06-18 13:25:23.339908
3501,1719,Variance investigated.,1836,2026-06-18 13:25:23.339908
3502,1719,Cash verified successfully.,1836,2026-06-18 13:25:23.339908
3503,1719,Daily reconciliation completed.,1836,2026-06-18 13:25:23.339908
3504,1720,Cash verified successfully.,1874,2026-06-18 13:25:23.339908
3505,1721,Cash deposited to bank.,1911,2026-06-18 13:25:23.339908
3506,1722,Variance investigated.,1967,2026-06-18 13:25:23.339908
3507,1723,Daily reconciliation completed.,1998,2026-06-18 13:25:23.339908
3508,1723,Daily reconciliation completed.,1998,2026-06-18 13:25:23.339908
3509,1724,Cash verified successfully.,2029,2026-06-18 13:25:23.339908
3510,1724,Cash deposited to bank.,2029,2026-06-18 13:25:23.339908
3511,1724,Minor cash variance observed.,2029,2026-06-18 13:25:23.339908
3512,1725,Additional float added.,2060,2026-06-18 13:25:23.339908
3513,1726,Additional float added.,2099,2026-06-18 13:25:23.339908
3514,1726,Additional float added.,2099,2026-06-18 13:25:23.339908
3515,1726,Manager approved closing balance.,2099,2026-06-18 13:25:23.339908
3516,1727,Customer refund processed.,2135,2026-06-18 13:25:23.339908
3517,1728,Manager approved closing balance.,2179,2026-06-18 13:25:23.339908
3518,1728,Daily reconciliation completed.,2179,2026-06-18 13:25:23.339908
3519,1728,Manager approved closing balance.,2179,2026-06-18 13:25:23.339908
3520,1729,Variance investigated.,27,2026-06-18 13:25:23.339908
3521,1729,Cash deposited to bank.,27,2026-06-18 13:25:23.339908
3522,1729,Manager approved closing balance.,27,2026-06-18 13:25:23.339908
3523,1730,Closing completed without issues.,64,2026-06-18 13:25:23.339908
3524,1730,Additional float added.,64,2026-06-18 13:25:23.339908
3525,1730,Daily reconciliation completed.,64,2026-06-18 13:25:23.339908
3526,1731,Minor cash variance observed.,92,2026-06-18 13:25:23.339908
3527,1731,PDQ totals reconciled.,92,2026-06-18 13:25:23.339908
3528,1731,Customer refund processed.,92,2026-06-18 13:25:23.339908
3529,1732,Manager approved closing balance.,124,2026-06-18 13:25:23.339908
3530,1732,Minor cash variance observed.,124,2026-06-18 13:25:23.339908
3531,1733,PDQ totals reconciled.,141,2026-06-18 13:25:23.339908
3532,1734,Variance investigated.,196,2026-06-18 13:25:23.339908
3533,1734,Customer refund processed.,196,2026-06-18 13:25:23.339908
3534,1734,Manager approved closing balance.,196,2026-06-18 13:25:23.339908
3535,1735,Minor cash variance observed.,216,2026-06-18 13:25:23.339908
3536,1735,Manager approved closing balance.,216,2026-06-18 13:25:23.339908
3537,1735,Additional float added.,216,2026-06-18 13:25:23.339908
3538,1736,Daily reconciliation completed.,277,2026-06-18 13:25:23.339908
3539,1736,Cash verified successfully.,277,2026-06-18 13:25:23.339908
3540,1736,Variance investigated.,277,2026-06-18 13:25:23.339908
3541,1737,Minor cash variance observed.,280,2026-06-18 13:25:23.339908
3542,1737,Minor cash variance observed.,280,2026-06-18 13:25:23.339908
3543,1737,Additional float added.,280,2026-06-18 13:25:23.339908
3544,1738,Manager approved closing balance.,325,2026-06-18 13:25:23.339908
3545,1738,Daily reconciliation completed.,325,2026-06-18 13:25:23.339908
3546,1738,Variance investigated.,325,2026-06-18 13:25:23.339908
3547,1739,Customer refund processed.,359,2026-06-18 13:25:23.339908
3548,1740,Customer refund processed.,412,2026-06-18 13:25:23.339908
3549,1740,Closing completed without issues.,412,2026-06-18 13:25:23.339908
3550,1740,Cash verified successfully.,412,2026-06-18 13:25:23.339908
3551,1741,Variance investigated.,431,2026-06-18 13:25:23.339908
3552,1741,Customer refund processed.,431,2026-06-18 13:25:23.339908
3553,1741,PDQ totals reconciled.,431,2026-06-18 13:25:23.339908
3554,1742,Customer refund processed.,488,2026-06-18 13:25:23.339908
3555,1742,Closing completed without issues.,488,2026-06-18 13:25:23.339908
3556,1743,Daily reconciliation completed.,522,2026-06-18 13:25:23.339908
3557,1743,Minor cash variance observed.,522,2026-06-18 13:25:23.339908
3558,1743,Customer refund processed.,522,2026-06-18 13:25:23.339908
3559,1744,Cash deposited to bank.,546,2026-06-18 13:25:23.339908
3560,1745,PDQ totals reconciled.,573,2026-06-18 13:25:23.339908
3561,1745,Minor cash variance observed.,573,2026-06-18 13:25:23.339908
3562,1746,Daily reconciliation completed.,592,2026-06-18 13:25:23.339908
3563,1746,Variance investigated.,592,2026-06-18 13:25:23.339908
3564,1747,Cash deposited to bank.,614,2026-06-18 13:25:23.339908
3565,1747,PDQ totals reconciled.,614,2026-06-18 13:25:23.339908
3566,1748,Cash verified successfully.,663,2026-06-18 13:25:23.339908
3567,1749,Variance investigated.,707,2026-06-18 13:25:23.339908
3568,1749,Minor cash variance observed.,707,2026-06-18 13:25:23.339908
3569,1749,Variance investigated.,707,2026-06-18 13:25:23.339908
3570,1750,Customer refund processed.,720,2026-06-18 13:25:23.339908
3571,1751,PDQ totals reconciled.,765,2026-06-18 13:25:23.339908
3572,1751,Closing completed without issues.,765,2026-06-18 13:25:23.339908
3573,1751,Customer refund processed.,765,2026-06-18 13:25:23.339908
3574,1752,Minor cash variance observed.,819,2026-06-18 13:25:23.339908
3575,1752,Manager approved closing balance.,819,2026-06-18 13:25:23.339908
3576,1753,Daily reconciliation completed.,856,2026-06-18 13:25:23.339908
3577,1753,Cash deposited to bank.,856,2026-06-18 13:25:23.339908
3578,1754,Variance investigated.,886,2026-06-18 13:25:23.339908
3579,1754,Customer refund processed.,886,2026-06-18 13:25:23.339908
3580,1755,Closing completed without issues.,913,2026-06-18 13:25:23.339908
3581,1755,Daily reconciliation completed.,913,2026-06-18 13:25:23.339908
3582,1755,Cash deposited to bank.,913,2026-06-18 13:25:23.339908
3583,1756,Customer refund processed.,942,2026-06-18 13:25:23.339908
3584,1756,PDQ totals reconciled.,942,2026-06-18 13:25:23.339908
3585,1756,Customer refund processed.,942,2026-06-18 13:25:23.339908
3586,1757,Variance investigated.,965,2026-06-18 13:25:23.339908
3587,1757,Additional float added.,965,2026-06-18 13:25:23.339908
3588,1757,Manager approved closing balance.,965,2026-06-18 13:25:23.339908
3589,1758,Variance investigated.,991,2026-06-18 13:25:23.339908
3590,1758,Variance investigated.,991,2026-06-18 13:25:23.339908
3591,1759,Cash deposited to bank.,1024,2026-06-18 13:25:23.339908
3592,1759,Cash deposited to bank.,1024,2026-06-18 13:25:23.339908
3593,1760,Closing completed without issues.,1050,2026-06-18 13:25:23.339908
3594,1760,Customer refund processed.,1050,2026-06-18 13:25:23.339908
3595,1760,Manager approved closing balance.,1050,2026-06-18 13:25:23.339908
3596,1761,Minor cash variance observed.,1089,2026-06-18 13:25:23.339908
3597,1761,PDQ totals reconciled.,1089,2026-06-18 13:25:23.339908
3598,1761,Additional float added.,1089,2026-06-18 13:25:23.339908
3599,1762,Manager approved closing balance.,1137,2026-06-18 13:25:23.339908
3600,1762,Minor cash variance observed.,1137,2026-06-18 13:25:23.339908
3601,1762,PDQ totals reconciled.,1137,2026-06-18 13:25:23.339908
3602,1763,Customer refund processed.,1169,2026-06-18 13:25:23.339908
3603,1763,Closing completed without issues.,1169,2026-06-18 13:25:23.339908
3604,1763,Variance investigated.,1169,2026-06-18 13:25:23.339908
3605,1764,Cash verified successfully.,1191,2026-06-18 13:25:23.339908
3606,1764,Manager approved closing balance.,1191,2026-06-18 13:25:23.339908
3607,1764,Customer refund processed.,1191,2026-06-18 13:25:23.339908
3608,1765,Cash verified successfully.,1234,2026-06-18 13:25:23.339908
3609,1765,Minor cash variance observed.,1234,2026-06-18 13:25:23.339908
3610,1765,Manager approved closing balance.,1234,2026-06-18 13:25:23.339908
3611,1766,Daily reconciliation completed.,1267,2026-06-18 13:25:23.339908
3612,1766,Customer refund processed.,1267,2026-06-18 13:25:23.339908
3613,1767,Minor cash variance observed.,1300,2026-06-18 13:25:23.339908
3614,1768,PDQ totals reconciled.,1334,2026-06-18 13:25:23.339908
3615,1768,Closing completed without issues.,1334,2026-06-18 13:25:23.339908
3616,1769,Daily reconciliation completed.,1357,2026-06-18 13:25:23.339908
3617,1770,Customer refund processed.,1384,2026-06-18 13:25:23.339908
3618,1771,Daily reconciliation completed.,1427,2026-06-18 13:25:23.339908
3619,1771,Variance investigated.,1427,2026-06-18 13:25:23.339908
3620,1772,Daily reconciliation completed.,1478,2026-06-18 13:25:23.339908
3621,1772,Cash verified successfully.,1478,2026-06-18 13:25:23.339908
3622,1773,Additional float added.,1502,2026-06-18 13:25:23.339908
3623,1774,Cash verified successfully.,1529,2026-06-18 13:25:23.339908
3624,1774,PDQ totals reconciled.,1529,2026-06-18 13:25:23.339908
3625,1775,Variance investigated.,1548,2026-06-18 13:25:23.339908
3626,1775,Cash deposited to bank.,1548,2026-06-18 13:25:23.339908
3627,1775,PDQ totals reconciled.,1548,2026-06-18 13:25:23.339908
3628,1776,Daily reconciliation completed.,1608,2026-06-18 13:25:23.339908
3629,1777,Variance investigated.,1649,2026-06-18 13:25:23.339908
3630,1777,PDQ totals reconciled.,1649,2026-06-18 13:25:23.339908
3631,1777,Daily reconciliation completed.,1649,2026-06-18 13:25:23.339908
3632,1778,Cash verified successfully.,1674,2026-06-18 13:25:23.339908
3633,1779,PDQ totals reconciled.,1687,2026-06-18 13:25:23.339908
3634,1779,Cash verified successfully.,1687,2026-06-18 13:25:23.339908
3635,1780,Minor cash variance observed.,1741,2026-06-18 13:25:23.339908
3636,1781,Customer refund processed.,1775,2026-06-18 13:25:23.341912
